treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,nm
P,HOK,SEK,HOK,1,1,1,10G,120,1.231,2.51288594,2.304414391,590
AB,HOK,SEK,HOK,1,1,1,10H,120,1.901,3.880581781,3.672110232,590
P,HOK,HOK,SEK,2,5,1,1A,960,1.288,2.134659209,1.957944893,590
AB,HOK,HOK,SEK,2,5,1,1B,960,0.776,1.286099026,1.109384711,590
P,SEK,HOK,SEK,2,5,1,1C,960,2.2,3.646157033,3.469442718,590
AB,SEK,HOK,SEK,2,5,1,1D,960,0.517,0.856846903,0.680132588,590
P,SEK,SEK,SEK,2,5,1,1E,960,0.642,1.064014916,0.887300601,590
AB,SEK,SEK,SEK,2,5,1,1F,960,1.086,1.799875699,1.623161384,590
P,HOK,SEK,SEK,2,5,1,1G,960,0.902,1.494924384,1.318210068,590
AB,HOK,SEK,SEK,2,5,1,1H,960,1.635,2.709757613,2.533043298,590
P,HOK,HOK,SEK,2,4,1,2A,960,0.963,1.596022374,1.419308059,590
AB,HOK,HOK,SEK,2,4,1,2B,960,0.885,1.466749534,1.290035219,590
P,SEK,HOK,SEK,2,4,1,2C,960,0.853,1.413714522,1.237000207,590
AB,SEK,HOK,SEK,2,4,1,2D,960,1.23,2.03853325,1.861818935,590
P,SEK,SEK,SEK,2,4,1,2E,960,0.946,1.567847524,1.391133209,590
AB,SEK,SEK,SEK,2,4,1,2F,960,1.256,2.081624197,1.904909882,590
P,HOK,SEK,SEK,2,4,1,2G,960,0.592,0.981147711,0.804433396,590
AB,HOK,SEK,SEK,2,4,1,2H,960,0.687,1.138595401,0.961881086,590
P,HOK,HOK,SEK,2,3,1,3A,960,0.387,0.641392169,0.464677854,590
AB,HOK,HOK,SEK,2,3,1,3B,960,1.419,2.351771287,2.175056971,590
P,SEK,HOK,SEK,2,3,1,3C,960,0.38,0.62979076,0.453076445,590
AB,SEK,HOK,SEK,2,3,1,3D,960,0.4,0.662937642,0.486223327,590
P,SEK,SEK,SEK,2,3,1,3E,960,0.553,0.916511291,0.739796975,590
AB,SEK,SEK,SEK,2,3,1,3F,960,1.025,1.698777709,1.522063393,590
P,HOK,SEK,SEK,2,3,1,3G,960,1.06,1.756784752,1.580070437,590
AB,HOK,SEK,SEK,2,3,1,3H,960,0.349,0.578413093,0.401698778,590
P,HOK,HOK,SEK,2,2,1,4A,960,1.256,2.081624197,1.904909882,590
AB,HOK,HOK,SEK,2,2,1,4B,960,0.407,0.674539051,0.497824736,590
P,SEK,HOK,SEK,2,2,1,4C,960,1.437,2.38160348,2.204889165,590
AB,SEK,HOK,SEK,2,2,1,4D,960,1.981,3.283198674,3.106484359,590
P,SEK,SEK,SEK,2,2,1,4E,960,0.451,0.747462192,0.570747877,590
AB,SEK,SEK,SEK,2,2,1,4F,960,0.666,1.103791175,0.927076859,590
P,HOK,SEK,SEK,2,2,1,4G,960,0.438,0.725916719,0.549202403,590
AB,HOK,SEK,SEK,2,2,1,4H,960,1.271,2.106484359,1.929770044,590
P,HOK,HOK,SEK,2,1,1,5A,960,0.822,1.362336855,1.18562254,590
AB,HOK,HOK,SEK,2,1,1,5B,960,1.781,2.951729853,2.775015538,590
P,SEK,HOK,SEK,2,1,1,5C,960,1.214,2.012015745,1.835301429,590
AB,SEK,HOK,SEK,2,1,1,5D,960,1.154,1.912575098,1.735860783,590
P,SEK,SEK,SEK,2,1,1,5E,960,0.901,1.49326704,1.316552724,590
AB,SEK,SEK,SEK,2,1,1,5F,960,1.461,2.421379739,2.244665424,590
P,HOK,SEK,SEK,2,1,1,5G,960,1.101,1.824735861,1.648021545,590
AB,HOK,SEK,SEK,2,1,1,5H,960,1.727,2.862233271,2.685518956,590
P,HOK,HOK,HOK,2,5,1,6A,960,1.38,2.287134866,2.110420551,590
AB,HOK,HOK,HOK,2,5,1,6B,960,0.503,0.833644085,0.65692977,590
P,SEK,HOK,HOK,2,5,1,6C,960,1.417,2.348456598,2.171742283,590
AB,SEK,HOK,HOK,2,5,1,6D,960,0.663,1.098819142,0.922104827,590
P,SEK,SEK,HOK,2,5,1,6E,960,1.231,2.040190595,1.863476279,590
AB,SEK,SEK,HOK,2,5,1,6F,960,1.366,2.263932049,2.087217734,590
P,HOK,SEK,HOK,2,5,1,6G,960,1.392,2.307022996,2.13030868,590
AB,HOK,SEK,HOK,2,5,1,6H,960,0.739,1.224777294,1.048062979,590
P,HOK,HOK,HOK,2,4,1,7A,960,0.357,0.591671846,0.414957531,590
AB,HOK,HOK,HOK,2,4,1,7B,960,0.593,0.982805055,0.80609074,590
P,SEK,HOK,HOK,2,4,1,7C,960,0.27,0.447482909,0.270768593,590
AB,SEK,HOK,HOK,2,4,1,7D,960,0.733,1.21483323,1.038118914,590
P,SEK,SEK,HOK,2,4,1,7E,960,0.339,0.561839652,0.385125337,590
AB,SEK,SEK,HOK,2,4,1,7F,960,0.505,0.836958774,0.660244458,590
P,HOK,SEK,HOK,2,4,1,7G,960,0.842,1.395483737,1.218769422,590
AB,HOK,SEK,HOK,2,4,1,7H,960,0.417,0.691112492,0.514398177,590
P,HOK,HOK,HOK,2,3,1,8A,960,0.492,0.8154133,0.638698985,590
AB,HOK,HOK,HOK,2,3,1,8B,960,0.987,1.635798633,1.459084317,590
P,SEK,HOK,HOK,2,3,1,8C,960,0.798,1.322560597,1.145846281,590
AB,SEK,HOK,HOK,2,3,1,8D,960,0.604,1.00103584,0.824321525,590
P,SEK,SEK,HOK,2,3,1,8E,960,0.971,1.609281127,1.432566812,590
AB,SEK,SEK,HOK,2,3,1,8F,960,0.5,0.828672053,0.651957738,590
P,HOK,SEK,HOK,2,3,1,8G,960,0.704,1.166770251,0.990055935,590
AB,HOK,SEK,HOK,2,3,1,8H,960,0.723,1.198259789,1.021545473,590
P,HOK,HOK,HOK,2,2,1,9A,960,1.492,2.472757406,2.296043091,590
AB,HOK,HOK,HOK,2,2,1,9B,960,1.694,2.807540916,2.6308266,590
P,SEK,HOK,HOK,2,2,1,9C,960,1.453,2.408120986,2.231406671,590
AB,SEK,HOK,HOK,2,2,1,9D,960,0.778,1.289413715,1.112699399,590
P,SEK,SEK,HOK,2,2,1,9E,960,1.165,1.930805884,1.754091568,590
AB,SEK,SEK,HOK,2,2,1,9F,960,0.762,1.262896209,1.086181894,590
P,HOK,SEK,HOK,2,2,1,9G,960,0.851,1.410399834,1.233685519,590
AB,HOK,SEK,HOK,2,2,1,9H,960,0.995,1.649057386,1.47234307,590
P,HOK,HOK,HOK,2,1,1,10A,960,0.612,1.014294593,0.837580278,590
AB,HOK,HOK,HOK,2,1,1,10B,960,0.523,0.866790968,0.690076652,590
P,SEK,HOK,HOK,2,1,1,10C,960,1.047,1.735239279,1.558524964,590
AB,SEK,HOK,HOK,2,1,1,10D,960,1.629,2.699813549,2.523099233,590
P,SEK,SEK,HOK,2,1,1,10E,960,0.65,1.077273669,0.900559354,590
AB,SEK,SEK,HOK,2,1,1,10F,960,0.973,1.612595815,1.4358815,590
P,HOK,SEK,HOK,2,1,1,10G,960,1.641,2.719701678,2.542987363,590
AB,HOK,SEK,HOK,2,1,1,10H,960,1.561,2.58711415,2.410399834,590
P,HOK,HOK,SEK,1,5,1,1A,960,0.453,0.75077688,0.574062565,590
AB,HOK,HOK,SEK,1,5,1,1B,960,0.325,0.538636835,0.361922519,590
P,SEK,HOK,SEK,1,5,1,1C,960,0.498,0.825357365,0.64864305,590
AB,SEK,HOK,SEK,1,5,1,1D,960,0.389,0.644706857,0.467992542,590
P,SEK,SEK,SEK,1,5,1,1E,960,0.331,0.548580899,0.371866584,590
AB,SEK,SEK,SEK,1,5,1,1F,960,0.647,1.072301637,0.895587321,590
P,HOK,SEK,SEK,1,5,1,1G,960,0.464,0.769007665,0.59229335,590
AB,HOK,SEK,SEK,1,5,1,1H,960,0.578,0.957944893,0.781230578,590
P,HOK,HOK,SEK,1,4,1,2A,960,1.039,1.721980526,1.545266211,590
AB,HOK,HOK,SEK,1,4,1,2B,960,1.458,2.416407707,2.239693391,590
P,SEK,HOK,SEK,1,4,1,2C,960,1.514,2.509218977,2.332504661,590
AB,SEK,HOK,SEK,1,4,1,2D,960,0.862,1.428630619,1.251916304,590
P,SEK,SEK,SEK,1,4,1,2E,960,0.627,1.039154755,0.862440439,590
AB,SEK,SEK,SEK,1,4,1,2F,960,1.433,2.374974104,2.198259789,590
P,HOK,SEK,SEK,1,4,1,2G,960,1.742,2.887093433,2.710379117,590
AB,HOK,SEK,SEK,1,4,1,2H,960,1.718,2.847317174,2.670602859,590
P,HOK,HOK,SEK,1,3,1,3A,960,0.357,0.591671846,0.414957531,590
AB,HOK,HOK,SEK,1,3,1,3B,960,0.949,1.572819557,1.396105241,590
P,SEK,HOK,SEK,1,3,1,3C,960,1.562,2.588771494,2.412057178,590
AB,SEK,HOK,SEK,1,3,1,3D,960,0.996,1.65071473,1.474000414,590
P,SEK,SEK,SEK,1,3,1,3E,960,1.542,2.555624612,2.378910296,590
AB,SEK,SEK,SEK,1,3,1,3F,960,0.335,0.555210276,0.37849596,590
P,HOK,SEK,SEK,1,3,1,3G,960,0.588,0.974518334,0.797804019,590
AB,HOK,SEK,SEK,1,3,1,3H,960,0.624,1.034182722,0.857468407,590
P,HOK,HOK,SEK,1,2,1,4A,960,0.496,0.822042677,0.645328361,590
AB,HOK,HOK,SEK,1,2,1,4B,960,1.405,2.328568469,2.151854154,590
P,SEK,HOK,SEK,1,2,1,4C,960,0.72,1.193287756,1.016573441,590
AB,SEK,HOK,SEK,1,2,1,4D,960,1.105,1.831365237,1.654650922,590
P,SEK,SEK,SEK,1,2,1,4E,960,1.466,2.429666459,2.252952144,590
AB,SEK,SEK,SEK,1,2,1,4F,960,1.302,2.157862026,1.981147711,590
P,HOK,SEK,SEK,1,2,1,4G,960,1.979,3.279883986,3.103169671,590
AB,HOK,SEK,SEK,1,2,1,4H,960,1.56,2.585456805,2.40874249,590
P,HOK,HOK,SEK,1,1,1,5A,960,1.759,2.915268283,2.738553967,590
AB,HOK,HOK,SEK,1,1,1,5B,960,1.435,2.378288792,2.201574477,590
P,SEK,HOK,SEK,1,1,1,5C,960,1.592,2.638491817,2.461777502,590
AB,SEK,HOK,SEK,1,1,1,5D,960,1.23,2.03853325,1.861818935,590
P,SEK,SEK,SEK,1,1,1,5E,960,0.791,1.310959188,1.134244873,590
AB,SEK,SEK,SEK,1,1,1,5F,960,2.027,3.359436503,3.182722188,590
P,HOK,SEK,SEK,1,1,1,5G,960,1.196,1.982183551,1.805469236,590
AB,HOK,SEK,SEK,1,1,1,5H,960,1.211,2.007043712,1.830329397,590
P,HOK,HOK,HOK,1,5,1,6A,960,0.567,0.939714108,0.762999793,590
AB,HOK,HOK,HOK,1,5,1,6B,960,1.751,2.90200953,2.725295214,590
P,SEK,HOK,HOK,1,5,1,6C,960,0.704,1.166770251,0.990055935,590
AB,SEK,HOK,HOK,1,5,1,6D,960,0.766,1.269525585,1.09281127,590
P,SEK,SEK,HOK,1,5,1,6E,960,0.569,0.943028796,0.766314481,590
AB,SEK,SEK,HOK,1,5,1,6F,960,0.829,1.373938264,1.197223949,590
P,HOK,SEK,HOK,1,5,1,6G,960,0.518,0.858504247,0.681789932,590
AB,HOK,SEK,HOK,1,5,1,6H,960,0.821,1.360679511,1.183965196,590
P,HOK,HOK,HOK,1,4,1,7A,960,0.695,1.151854154,0.975139838,590
AB,HOK,HOK,HOK,1,4,1,7B,960,0.901,1.49326704,1.316552724,590
P,SEK,HOK,HOK,1,4,1,7C,960,0.556,0.921483323,0.744769008,590
AB,SEK,HOK,HOK,1,4,1,7D,960,2.213,3.667702507,3.490988191,590
P,SEK,SEK,HOK,1,4,1,7E,960,0.654,1.083903045,0.90718873,590
AB,SEK,SEK,HOK,1,4,1,7F,960,0.497,0.823700021,0.646985705,590
P,HOK,SEK,HOK,1,4,1,7G,960,0.479,0.793867827,0.617153512,590
AB,HOK,SEK,HOK,1,4,1,7H,960,0.466,0.772322353,0.595608038,590
P,HOK,HOK,HOK,1,3,1,8A,960,0.845,1.40045577,1.223741454,590
AB,HOK,HOK,HOK,1,3,1,8B,960,1.727,2.862233271,2.685518956,590
P,SEK,HOK,HOK,1,3,1,8C,960,1.119,1.854568055,1.677853739,590
AB,SEK,HOK,HOK,1,3,1,8D,960,1.727,2.862233271,2.685518956,590
P,SEK,SEK,HOK,1,3,1,8E,960,1.856,3.076030661,2.899316346,590
AB,SEK,SEK,HOK,1,3,1,8F,960,0.649,1.075616325,0.89890201,590
P,HOK,SEK,HOK,1,3,1,8G,960,0.579,0.959602237,0.782887922,590
AB,HOK,SEK,HOK,1,3,1,8H,960,0.781,1.294385747,1.117671432,590
P,HOK,HOK,HOK,1,2,1,9A,960,0.553,0.916511291,0.739796975,590
AB,HOK,HOK,HOK,1,2,1,9B,960,0.594,0.984462399,0.807748084,590
P,SEK,HOK,HOK,1,2,1,9C,960,1.521,2.520820385,2.34410607,590
AB,SEK,HOK,HOK,1,2,1,9D,960,1.12,1.856225399,1.679511083,590
P,SEK,SEK,HOK,1,2,1,9E,960,0.614,1.017609281,0.840894966,590
AB,SEK,SEK,HOK,1,2,1,9F,960,1.3,2.154547338,1.977833023,590
P,HOK,SEK,HOK,1,2,1,9G,960,1.314,2.177750155,2.00103584,590
AB,HOK,SEK,HOK,1,2,1,9H,960,1.773,2.9384711,2.761756785,590
P,HOK,HOK,HOK,1,1,1,10A,960,1.216,2.015330433,1.838616118,590
AB,HOK,HOK,HOK,1,1,1,10B,960,2.109,3.49533872,3.318624404,590
P,SEK,HOK,HOK,1,1,1,10C,960,1.52,2.519163041,2.342448726,590
AB,SEK,HOK,HOK,1,1,1,10D,960,1.303,2.15951937,1.982805055,590
P,SEK,SEK,HOK,1,1,1,10E,960,0.627,1.039154755,0.862440439,590
AB,SEK,SEK,HOK,1,1,1,10F,960,1.751,2.90200953,2.725295214,590
P,HOK,SEK,HOK,1,1,1,10G,960,1.096,1.81644914,1.639734825,590
AB,HOK,SEK,HOK,1,1,1,10H,960,2.08,3.447275741,3.270561425,590
P,HOK,HOK,SEK,2,5,1,1A,1440,1.032,1.777395048,1.592465016,590
AB,HOK,HOK,SEK,2,5,1,1B,1440,0.742,1.277933262,1.093003229,590
P,SEK,HOK,SEK,2,5,1,1C,1440,1.916,3.299892357,3.114962325,590
AB,SEK,HOK,SEK,2,5,1,1D,1440,0.535,0.921420883,0.73649085,590
P,SEK,SEK,SEK,2,5,1,1E,1440,0.661,1.138428418,0.953498385,590
AB,SEK,SEK,SEK,2,5,1,1F,1440,1.223,2.106350915,1.921420883,590
P,HOK,SEK,SEK,2,5,1,1G,1440,1.164,2.004736276,1.819806243,590
AB,HOK,SEK,SEK,2,5,1,1H,1440,1.637,2.819375673,2.63444564,590
P,HOK,HOK,SEK,2,4,1,2A,1440,0.791,1.362325081,1.177395048,590
AB,HOK,HOK,SEK,2,4,1,2B,1440,1.489,2.564477933,2.379547901,590
P,SEK,HOK,SEK,2,4,1,2C,1440,0.605,1.041980624,0.857050592,590
AB,SEK,HOK,SEK,2,4,1,2D,1440,1.054,1.815285253,1.630355221,590
P,SEK,SEK,SEK,2,4,1,2E,1440,1.097,1.88934338,1.704413348,590
AB,SEK,SEK,SEK,2,4,1,2F,1440,1.838,3.16555436,2.980624327,590
P,HOK,SEK,SEK,2,4,1,2G,1440,0.621,1.069537137,0.884607104,590
AB,HOK,SEK,SEK,2,4,1,2H,1440,1.023,1.76189451,1.576964478,590
P,HOK,HOK,SEK,2,3,1,3A,1440,0.421,0.725080732,0.5401507,590
AB,HOK,HOK,SEK,2,3,1,3B,1440,1.075,1.851453175,1.666523143,590
P,SEK,HOK,SEK,2,3,1,3C,1440,0.386,0.664800861,0.479870829,590
AB,SEK,HOK,SEK,2,3,1,3D,1440,0.424,0.730247578,0.545317546,590
P,SEK,SEK,SEK,2,3,1,3E,1440,0.677,1.16598493,0.981054898,590
AB,SEK,SEK,SEK,2,3,1,3F,1440,0.803,1.382992465,1.198062433,590
P,HOK,SEK,SEK,2,3,1,3G,1440,1.217,2.096017223,1.911087191,590
AB,HOK,SEK,SEK,2,3,1,3H,1440,0.409,0.704413348,0.519483315,590
P,HOK,HOK,SEK,2,2,1,4A,1440,1.339,2.30613563,2.121205597,590
AB,HOK,HOK,SEK,2,2,1,4B,1440,0.439,0.756081808,0.571151776,590
P,SEK,HOK,SEK,2,2,1,4C,1440,1.34,2.307857912,2.122927879,590
AB,SEK,HOK,SEK,2,2,1,4D,1440,1.946,3.351560818,3.166630786,590
P,SEK,SEK,SEK,2,2,1,4E,1440,0.467,0.804305705,0.619375673,590
AB,SEK,SEK,SEK,2,2,1,4F,1440,0.531,0.914531755,0.729601722,590
P,HOK,SEK,SEK,2,2,1,4G,1440,0.471,0.811194833,0.626264801,590
AB,HOK,SEK,SEK,2,2,1,4H,1440,1.575,2.712594187,2.527664155,590
P,HOK,HOK,SEK,2,1,1,5A,1440,1.018,1.7532831,1.568353068,590
AB,HOK,HOK,SEK,2,1,1,5B,1440,1.737,2.991603875,2.806673843,590
P,SEK,HOK,SEK,2,1,1,5C,1440,1.342,2.311302476,2.126372443,590
AB,SEK,HOK,SEK,2,1,1,5D,1440,0.932,1.605166846,1.420236814,590
P,SEK,SEK,SEK,2,1,1,5E,1440,0.951,1.637890205,1.452960172,590
AB,SEK,SEK,SEK,2,1,1,5F,1440,1.174,2.021959096,1.837029064,590
P,HOK,SEK,SEK,2,1,1,5G,1440,1.34,2.307857912,2.122927879,590
AB,HOK,SEK,SEK,2,1,1,5H,1440,1.116,1.922066738,1.737136706,590
P,HOK,HOK,HOK,2,5,1,6A,1440,1.193,2.054682454,1.869752422,590
AB,HOK,HOK,HOK,2,5,1,6B,1440,0.529,0.911087191,0.726157158,590
P,SEK,HOK,HOK,2,5,1,6C,1440,1.608,2.769429494,2.584499462,590
AB,SEK,HOK,HOK,2,5,1,6D,1440,0.704,1.212486545,1.027556512,590
P,SEK,SEK,HOK,2,5,1,6E,1440,1.189,2.047793326,1.862863294,590
AB,SEK,SEK,HOK,2,5,1,6F,1440,1.544,2.659203445,2.474273412,590
P,HOK,SEK,HOK,2,5,1,6G,1440,1.615,2.781485468,2.596555436,590
AB,HOK,SEK,HOK,2,5,1,6H,1440,0.618,1.064370291,0.879440258,590
P,HOK,HOK,HOK,2,4,1,7A,1440,0.323,0.556297094,0.371367061,590
AB,HOK,HOK,HOK,2,4,1,7B,1440,0.852,1.467384284,1.282454252,590
P,SEK,HOK,HOK,2,4,1,7C,1440,0.295,0.508073197,0.323143165,590
AB,SEK,HOK,HOK,2,4,1,7D,1440,0.346,0.59590958,0.410979548,590
P,SEK,SEK,HOK,2,4,1,7E,1440,0.369,0.635522067,0.450592034,590
AB,SEK,SEK,HOK,2,4,1,7F,1440,0.421,0.725080732,0.5401507,590
P,HOK,SEK,HOK,2,4,1,7G,1440,1.17,2.015069968,1.830139935,590
AB,HOK,SEK,HOK,2,4,1,7H,1440,0.408,0.702691066,0.517761033,590
P,HOK,HOK,HOK,2,3,1,8A,1440,0.523,0.900753498,0.715823466,590
AB,HOK,HOK,HOK,2,3,1,8B,1440,1.113,1.916899892,1.73196986,590
P,SEK,HOK,HOK,2,3,1,8C,1440,0.823,1.417438105,1.232508073,590
AB,SEK,HOK,HOK,2,3,1,8D,1440,0.589,1.014424112,0.82949408,590
P,SEK,SEK,HOK,2,3,1,8E,1440,0.95,1.636167922,1.45123789,590
AB,SEK,SEK,HOK,2,3,1,8F,1440,0.593,1.02131324,0.836383208,590
P,HOK,SEK,HOK,2,3,1,8G,1440,0.541,0.931754575,0.746824543,590
AB,HOK,SEK,HOK,2,3,1,8H,1440,1.26,2.17007535,1.985145318,590
P,HOK,HOK,HOK,2,2,1,9A,1440,1.803,3.105274489,2.920344456,590
AB,HOK,HOK,HOK,2,2,1,9B,1440,1.643,2.829709365,2.644779333,590
P,SEK,HOK,HOK,2,2,1,9C,1440,1.288,2.218299247,2.033369214,590
AB,SEK,HOK,HOK,2,2,1,9D,1440,0.792,1.364047363,1.17911733,590
P,SEK,SEK,HOK,2,2,1,9E,1440,1.56,2.686759957,2.501829925,590
AB,SEK,SEK,HOK,2,2,1,9F,1440,0.741,1.27621098,1.091280947,590
P,HOK,SEK,HOK,2,2,1,9G,1440,0.879,1.513885899,1.328955867,590
AB,HOK,SEK,HOK,2,2,1,9H,1440,1.106,1.904843918,1.719913886,590
P,HOK,HOK,HOK,2,1,1,10A,1440,0.649,1.117761033,0.932831001,590
AB,HOK,HOK,HOK,2,1,1,10B,1440,0.51,0.878363832,0.6934338,590
P,SEK,HOK,HOK,2,1,1,10C,1440,0.993,1.71022605,1.525296017,590
AB,SEK,HOK,HOK,2,1,1,10D,1440,1.437,2.474919268,2.289989236,590
P,SEK,SEK,HOK,2,1,1,10E,1440,0.685,1.179763186,0.994833154,590
AB,SEK,SEK,HOK,2,1,1,10F,1440,0.82,1.412271259,1.227341227,590
P,HOK,SEK,HOK,2,1,1,10G,1440,1.227,2.113240043,1.928310011,590
AB,HOK,SEK,HOK,2,1,1,10H,1440,1.238,2.132185145,1.947255113,590
P,HOK,HOK,SEK,1,5,1,1A,1440,0.481,0.828417653,0.643487621,590
AB,HOK,HOK,SEK,1,5,1,1B,1440,0.345,0.594187298,0.409257266,590
P,SEK,HOK,SEK,1,5,1,1C,1440,0.509,0.87664155,0.691711518,590
AB,SEK,HOK,SEK,1,5,1,1D,1440,0.408,0.702691066,0.517761033,590
P,SEK,SEK,SEK,1,5,1,1E,1440,0.348,0.599354144,0.414424112,590
AB,SEK,SEK,SEK,1,5,1,1F,1440,1.182,2.035737352,1.85080732,590
P,HOK,SEK,SEK,1,5,1,1G,1440,0.495,0.852529602,0.667599569,590
AB,HOK,SEK,SEK,1,5,1,1H,1440,0.593,1.02131324,0.836383208,590
P,HOK,HOK,SEK,1,4,1,2A,1440,1.041,1.792895587,1.607965554,590
AB,HOK,HOK,SEK,1,4,1,2B,1440,1.173,2.020236814,1.835306781,590
P,SEK,HOK,SEK,1,4,1,2C,1440,1.56,2.686759957,2.501829925,590
AB,SEK,HOK,SEK,1,4,1,2D,1440,0.893,1.537997847,1.353067815,590
P,SEK,SEK,SEK,1,4,1,2E,1440,0.654,1.126372443,0.941442411,590
AB,SEK,SEK,SEK,1,4,1,2F,1440,1.585,2.729817008,2.544886975,590
P,HOK,SEK,SEK,1,4,1,2G,1440,0.793,1.365769645,1.180839612,590
AB,HOK,SEK,SEK,1,4,1,2H,1440,1.413,2.433584499,2.248654467,590
P,HOK,HOK,SEK,1,3,1,3A,1440,0.389,0.669967707,0.485037675,590
AB,HOK,HOK,SEK,1,3,1,3B,1440,1.241,2.137351991,1.952421959,590
P,SEK,HOK,SEK,1,3,1,3C,1440,0.99,1.705059203,1.520129171,590
AB,SEK,HOK,SEK,1,3,1,3D,1440,0.896,1.543164693,1.358234661,590
P,SEK,SEK,SEK,1,3,1,3E,1440,1.444,2.486975242,2.30204521,590
AB,SEK,SEK,SEK,1,3,1,3F,1440,0.312,0.537351991,0.352421959,590
P,HOK,SEK,SEK,1,3,1,3G,1440,0.802,1.381270183,1.196340151,590
AB,HOK,SEK,SEK,1,3,1,3H,1440,0.592,1.019590958,0.834660926,590
P,HOK,HOK,SEK,1,2,1,4A,1440,0.513,0.883530678,0.698600646,590
AB,HOK,HOK,SEK,1,2,1,4B,1440,1.646,2.834876211,2.649946179,590
P,SEK,HOK,SEK,1,2,1,4C,1440,0.616,1.060925727,0.875995694,590
AB,SEK,HOK,SEK,1,2,1,4D,1440,0.955,1.644779333,1.4598493,590
P,SEK,SEK,SEK,1,2,1,4E,1440,1.415,2.437029064,2.252099031,590
AB,SEK,SEK,SEK,1,2,1,4F,1440,1.673,2.881377826,2.696447793,590
P,HOK,SEK,SEK,1,2,1,4G,1440,2.136,3.678794403,3.49386437,590
AB,HOK,SEK,SEK,1,2,1,4H,1440,1.522,2.62131324,2.436383208,590
P,HOK,HOK,SEK,1,1,1,5A,1440,0.654,1.126372443,0.941442411,590
AB,HOK,HOK,SEK,1,1,1,5B,1440,1.43,2.462863294,2.277933262,590
P,SEK,HOK,SEK,1,1,1,5C,1440,1.45,2.497308934,2.312378902,590
AB,SEK,HOK,SEK,1,1,1,5D,1440,1.133,1.951345533,1.766415501,590
P,SEK,SEK,SEK,1,1,1,5E,1440,0.75,1.291711518,1.106781485,590
AB,SEK,SEK,SEK,1,1,1,5F,1440,1.889,3.253390743,3.06846071,590
P,HOK,SEK,SEK,1,1,1,5G,1440,1.249,2.151130248,1.966200215,590
AB,HOK,SEK,SEK,1,1,1,5H,1440,1.488,2.562755651,2.377825619,590
P,HOK,HOK,HOK,1,5,1,6A,1440,0.576,0.992034446,0.807104413,590
AB,HOK,HOK,HOK,1,5,1,6B,1440,1.666,2.869321851,2.684391819,590
P,SEK,HOK,HOK,1,5,1,6C,1440,0.756,1.30204521,1.117115178,590
AB,SEK,HOK,HOK,1,5,1,6D,1440,0.776,1.33649085,1.151560818,590
P,SEK,SEK,HOK,1,5,1,6E,1440,0.577,0.993756728,0.808826695,590
AB,SEK,SEK,HOK,1,5,1,6F,1440,0.878,1.512163617,1.327233584,590
P,HOK,SEK,HOK,1,5,1,6G,1440,0.561,0.966200215,0.781270183,590
AB,HOK,SEK,HOK,1,5,1,6H,1440,0.843,1.451883746,1.266953714,590
P,HOK,HOK,HOK,1,4,1,7A,1440,0.683,1.176318622,0.99138859,590
AB,HOK,HOK,HOK,1,4,1,7B,1440,1.09,1.877287406,1.692357374,590
P,SEK,HOK,HOK,1,4,1,7C,1440,0.561,0.966200215,0.781270183,590
AB,SEK,HOK,HOK,1,4,1,7D,1440,2.383,4.104198062,3.91926803,590
P,SEK,SEK,HOK,1,4,1,7E,1440,0.671,1.155651238,0.970721206,590
AB,SEK,SEK,HOK,1,4,1,7F,1440,0.503,0.866307858,0.681377826,590
P,HOK,SEK,HOK,1,4,1,7G,1440,0.645,1.110871905,0.925941873,590
AB,HOK,SEK,HOK,1,4,1,7H,1440,0.504,0.86803014,0.683100108,590
P,HOK,HOK,HOK,1,3,1,8A,1440,0.807,1.389881593,1.204951561,590
AB,HOK,HOK,HOK,1,3,1,8B,1440,1.574,2.710871905,2.525941873,590
P,SEK,HOK,HOK,1,3,1,8C,1440,0.958,1.649946179,1.465016146,590
AB,SEK,HOK,HOK,1,3,1,8D,1440,1.751,3.015715823,2.830785791,590
P,SEK,SEK,HOK,1,3,1,8E,1440,1.723,2.967491927,2.782561895,590
AB,SEK,SEK,HOK,1,3,1,8F,1440,0.65,1.119483315,0.934553283,590
P,HOK,SEK,HOK,1,3,1,8G,1440,0.567,0.976533907,0.791603875,590
AB,HOK,SEK,HOK,1,3,1,8H,1440,0.886,1.525941873,1.341011841,590
P,HOK,HOK,HOK,1,2,1,9A,1440,0.575,0.990312164,0.805382131,590
AB,HOK,HOK,HOK,1,2,1,9B,1440,0.621,1.069537137,0.884607104,590
P,SEK,HOK,HOK,1,2,1,9C,1440,1.277,2.199354144,2.014424112,590
AB,SEK,HOK,HOK,1,2,1,9D,1440,1.345,2.316469322,2.13153929,590
P,SEK,SEK,HOK,1,2,1,9E,1440,0.649,1.117761033,0.932831001,590
AB,SEK,SEK,HOK,1,2,1,9F,1440,0.942,1.622389666,1.437459634,590
P,HOK,SEK,HOK,1,2,1,9G,1440,1.408,2.424973089,2.240043057,590
AB,HOK,SEK,HOK,1,2,1,9H,1440,1.795,3.091496233,2.9065662,590
P,HOK,HOK,HOK,1,1,1,10A,1440,1.717,2.957158235,2.772228202,590
AB,HOK,HOK,HOK,1,1,1,10B,1440,2.041,3.51517761,3.330247578,590
