treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,blank,neg,nm
P,HOK,SEK,SEK,2,1,7,5G,1440,1.058,0.811660913,0.704257768,1.3035,0.14,450
AB,HOK,SEK,SEK,2,1,7,5H,1440,1.164,0.892980437,0.785577292,1.3035,0.14,450
P,HOK,HOK,HOK,2,5,7,6A,1440,1.975,1.515151515,1.40774837,1.3035,0.14,450
AB,HOK,HOK,HOK,2,5,7,6B,1440,1.061,0.813962409,0.706559264,1.3035,0.14,450
P,SEK,HOK,HOK,2,5,7,6C,1440,1.23,0.943613349,0.836210203,1.3035,0.14,450
AB,SEK,HOK,HOK,2,5,7,6D,1440,1.243,0.953586498,0.846183353,1.3035,0.14,450
P,SEK,SEK,HOK,2,5,7,6E,1440,1.519,1.165324127,1.057920982,1.3035,0.14,450
AB,SEK,SEK,HOK,2,5,7,6F,1440,2.143,1.64403529,1.536632144,1.3035,0.14,450
P,HOK,SEK,HOK,2,5,7,6G,1440,1.989,1.52589183,1.418488684,1.3035,0.14,450
AB,HOK,SEK,HOK,2,5,7,6H,1440,1.232,0.945147679,0.837744534,1.3035,0.14,450
P,HOK,HOK,HOK,2,4,7,7A,1440,1.01,0.774836977,0.667433832,1.3035,0.14,450
AB,HOK,HOK,HOK,2,4,7,7B,1440,0.771,0.591484465,0.48408132,1.3035,0.14,450
P,SEK,HOK,HOK,2,4,7,7C,1440,0.803,0.616033755,0.50863061,1.3035,0.14,450
AB,SEK,HOK,HOK,2,4,7,7D,1440,1.269,0.973532796,0.866129651,1.3035,0.14,450
P,SEK,SEK,HOK,2,4,7,7E,1440,0.952,0.730341389,0.622938243,1.3035,0.14,450
AB,SEK,SEK,HOK,2,4,7,7F,1440,1.006,0.771768316,0.664365171,1.3035,0.14,450
P,HOK,SEK,HOK,2,4,7,7G,1440,0.863,0.662063675,0.554660529,1.3035,0.14,450
AB,HOK,SEK,HOK,2,4,7,7H,1440,1.198,0.919064058,0.811660913,1.3035,0.14,450
P,HOK,HOK,HOK,2,3,7,8A,1440,0.985,0.755657844,0.648254699,1.3035,0.14,450
AB,HOK,HOK,HOK,2,3,7,8B,1440,1.402,1.075565784,0.968162639,1.3035,0.14,450
P,SEK,HOK,HOK,2,3,7,8C,1440,1.002,0.768699655,0.661296509,1.3035,0.14,450
AB,SEK,HOK,HOK,2,3,7,8D,1440,1.273,0.976601458,0.869198312,1.3035,0.14,450
P,SEK,SEK,HOK,2,3,7,8E,1440,0.902,0.691983122,0.584579977,1.3035,0.14,450
AB,SEK,SEK,HOK,2,3,7,8F,1440,1.422,1.090909091,0.983505946,1.3035,0.14,450
P,HOK,SEK,HOK,2,3,7,8G,1440,2.679,2.055235903,1.947832758,1.3035,0.14,450
AB,HOK,SEK,HOK,2,3,7,8H,1440,1.19,0.912926736,0.80552359,1.3035,0.14,450
P,HOK,HOK,HOK,2,2,7,9A,1440,1.174,0.900652091,0.793248945,1.3035,0.14,450
AB,HOK,HOK,HOK,2,2,7,9B,1440,0.951,0.729574223,0.622171078,1.3035,0.14,450
P,SEK,HOK,HOK,2,2,7,9C,1440,1.334,1.023398542,0.915995397,1.3035,0.14,450
AB,SEK,HOK,HOK,2,2,7,9D,1440,0.902,0.691983122,0.584579977,1.3035,0.14,450
P,SEK,SEK,HOK,2,2,7,9E,1440,1.364,1.046413502,0.939010357,1.3035,0.14,450
AB,SEK,SEK,HOK,2,2,7,9F,1440,1.107,0.849252014,0.741848868,1.3035,0.14,450
P,HOK,SEK,HOK,2,2,7,9G,1440,1.28,0.981971615,0.87456847,1.3035,0.14,450
AB,HOK,SEK,HOK,2,2,7,9H,1440,1.09,0.836210203,0.728807058,1.3035,0.14,450
P,HOK,HOK,HOK,2,1,7,10A,1440,1.333,1.022631377,0.915228232,1.3035,0.14,450
AB,HOK,HOK,HOK,2,1,7,10B,1440,1.701,1.304948216,1.197545071,1.3035,0.14,450
P,SEK,HOK,HOK,2,1,7,10C,1440,1.266,0.9712313,0.863828155,1.3035,0.14,450
AB,SEK,HOK,HOK,2,1,7,10D,1440,1.637,1.255849636,1.14844649,1.3035,0.14,450
P,SEK,SEK,HOK,2,1,7,10E,1440,1.115,0.855389336,0.747986191,1.3035,0.14,450
AB,SEK,SEK,HOK,2,1,7,10F,1440,1.467,1.12543153,1.018028385,1.3035,0.14,450
P,HOK,SEK,HOK,2,1,7,10G,1440,1.117,0.856923667,0.749520522,1.3035,0.14,450
AB,HOK,SEK,HOK,2,1,7,10H,1440,1.321,1.013425393,0.906022248,1.3035,0.14,450
P,HOK,HOK,SEK,1,5,7,1A,1440,1.308,1.003452244,0.896049099,1.3035,0.14,450
AB,HOK,HOK,SEK,1,5,7,1B,1440,1.956,1.500575374,1.393172229,1.3035,0.14,450
P,SEK,HOK,SEK,1,5,7,1C,1440,1.892,1.451476793,1.344073648,1.3035,0.14,450
AB,SEK,HOK,SEK,1,5,7,1D,1440,1.059,0.812428078,0.705024933,1.3035,0.14,450
P,SEK,SEK,SEK,1,5,7,1E,1440,0.937,0.718833909,0.611430763,1.3035,0.14,450
AB,SEK,SEK,SEK,1,5,7,1F,1440,0.781,0.599156118,0.491752973,1.3035,0.14,450
P,HOK,SEK,SEK,1,5,7,1G,1440,1.18,0.905255083,0.797851937,1.3035,0.14,450
AB,HOK,SEK,SEK,1,5,7,1H,1440,0.927,0.711162256,0.60375911,1.3035,0.14,450
P,HOK,HOK,SEK,1,4,7,2A,1440,1.077,0.826237054,0.718833909,1.3035,0.14,450
AB,HOK,HOK,SEK,1,4,7,2B,1440,1.564,1.199846567,1.092443422,1.3035,0.14,450
P,SEK,HOK,SEK,1,4,7,2C,1440,1.001,0.76793249,0.660529344,1.3035,0.14,450
AB,SEK,HOK,SEK,1,4,7,2D,1440,0.96,0.736478711,0.629075566,1.3035,0.14,450
P,SEK,SEK,SEK,1,4,7,2E,1440,1.641,1.258918297,1.151515152,1.3035,0.14,450
AB,SEK,SEK,SEK,1,4,7,2F,1440,1.482,1.13693901,1.029535865,1.3035,0.14,450
P,HOK,SEK,SEK,1,4,7,2G,1440,1.437,1.102416571,0.995013425,1.3035,0.14,450
AB,HOK,SEK,SEK,1,4,7,2H,1440,1.45,1.11238972,1.004986575,1.3035,0.14,450
P,HOK,HOK,SEK,1,3,7,3A,1440,1.658,1.271960107,1.164556962,1.3035,0.14,450
AB,HOK,HOK,SEK,1,3,7,3B,1440,0.417,0.31990794,0.212504795,1.3035,0.14,450
P,SEK,HOK,SEK,1,3,7,3C,1440,1.695,1.300345224,1.192942079,1.3035,0.14,450
AB,SEK,HOK,SEK,1,3,7,3D,1440,0.858,0.658227848,0.550824703,1.3035,0.14,450
P,SEK,SEK,SEK,1,3,7,3E,1440,0.826,0.633678558,0.526275412,1.3035,0.14,450
AB,SEK,SEK,SEK,1,3,7,3F,1440,0.802,0.61526659,0.507863445,1.3035,0.14,450
P,HOK,SEK,SEK,1,3,7,3G,1440,1.48,1.13540468,1.028001534,1.3035,0.14,450
AB,HOK,SEK,SEK,1,3,7,3H,1440,0.942,0.722669735,0.61526659,1.3035,0.14,450
P,HOK,HOK,SEK,1,2,7,4A,1440,1.243,0.953586498,0.846183353,1.3035,0.14,450
AB,HOK,HOK,SEK,1,2,7,4B,1440,1.166,0.894514768,0.787111623,1.3035,0.14,450
P,SEK,HOK,SEK,1,2,7,4C,1440,1.089,0.835443038,0.728039893,1.3035,0.14,450
AB,SEK,HOK,SEK,1,2,7,4D,1440,1.057,0.810893748,0.703490602,1.3035,0.14,450
P,SEK,SEK,SEK,1,2,7,4E,1440,0.87,0.667433832,0.560030687,1.3035,0.14,450
AB,SEK,SEK,SEK,1,2,7,4F,1440,1.279,0.98120445,0.873801304,1.3035,0.14,450
P,HOK,SEK,SEK,1,2,7,4G,1440,1.421,1.090141926,0.98273878,1.3035,0.14,450
AB,HOK,SEK,SEK,1,2,7,4H,1440,1.023,0.784810127,0.677406981,1.3035,0.14,450
P,HOK,HOK,SEK,1,1,7,5A,1440,1.447,1.110088224,1.002685079,1.3035,0.14,450
AB,HOK,HOK,SEK,1,1,7,5B,1440,1.022,0.784042961,0.676639816,1.3035,0.14,450
P,SEK,HOK,SEK,1,1,7,5C,1440,1.912,1.4668201,1.359416954,1.3035,0.14,450
AB,SEK,HOK,SEK,1,1,7,5D,1440,1.558,1.195243575,1.08784043,1.3035,0.14,450
P,SEK,SEK,SEK,1,1,7,5E,1440,0.946,0.725738397,0.618335251,1.3035,0.14,450
AB,SEK,SEK,SEK,1,1,7,5F,1440,0.876,0.672036824,0.564633679,1.3035,0.14,450
P,HOK,SEK,SEK,1,1,7,5G,1440,1.167,0.895281933,0.787878788,1.3035,0.14,450
AB,HOK,SEK,SEK,1,1,7,5H,1440,0.953,0.731108554,0.623705409,1.3035,0.14,450
P,HOK,HOK,HOK,1,5,7,6A,1440,1.435,1.10088224,0.993479095,1.3035,0.14,450
AB,HOK,HOK,HOK,1,5,7,6B,1440,1.655,1.269658611,1.162255466,1.3035,0.14,450
P,SEK,HOK,HOK,1,5,7,6C,1440,2.023,1.551975451,1.444572305,1.3035,0.14,450
AB,SEK,HOK,HOK,1,5,7,6D,1440,1.76,1.35021097,1.242807825,1.3035,0.14,450
P,SEK,SEK,HOK,1,5,7,6E,1440,2.278,1.747602608,1.640199463,1.3035,0.14,450
AB,SEK,SEK,HOK,1,5,7,6F,1440,2.115,1.622554661,1.515151515,1.3035,0.14,450
P,HOK,SEK,HOK,1,5,7,6G,1440,2.387,1.831223629,1.723820483,1.3035,0.14,450
AB,HOK,SEK,HOK,1,5,7,6H,1440,1.351,1.036440353,0.929037208,1.3035,0.14,450
P,HOK,HOK,HOK,1,4,7,7A,1440,1.304,1.000383583,0.892980437,1.3035,0.14,450
AB,HOK,HOK,HOK,1,4,7,7B,1440,0.707,0.542385884,0.434982739,1.3035,0.14,450
P,SEK,HOK,HOK,1,4,7,7C,1440,0.473,0.362869198,0.255466053,1.3035,0.14,450
AB,SEK,HOK,HOK,1,4,7,7D,1440,0.655,0.502493287,0.395090142,1.3035,0.14,450
P,SEK,SEK,HOK,1,4,7,7E,1440,0.594,0.455696203,0.348293057,1.3035,0.14,450
AB,SEK,SEK,HOK,1,4,7,7F,1440,0.757,0.58074415,0.473341005,1.3035,0.14,450
P,HOK,SEK,HOK,1,4,7,7G,1440,1.048,0.80398926,0.696586114,1.3035,0.14,450
AB,HOK,SEK,HOK,1,4,7,7H,1440,1.196,0.917529728,0.810126582,1.3035,0.14,450
P,HOK,HOK,HOK,1,3,7,8A,1440,1.198,0.919064058,0.811660913,1.3035,0.14,450
AB,HOK,HOK,HOK,1,3,7,8B,1440,1.142,0.8761028,0.768699655,1.3035,0.14,450
P,SEK,HOK,HOK,1,3,7,8C,1440,0.706,0.541618719,0.434215574,1.3035,0.14,450
AB,SEK,HOK,HOK,1,3,7,8D,1440,1.277,0.979670119,0.872266974,1.3035,0.14,450
P,SEK,SEK,HOK,1,3,7,8E,1440,1.401,1.074798619,0.967395474,1.3035,0.14,450
AB,SEK,SEK,HOK,1,3,7,8F,1440,0.941,0.72190257,0.614499425,1.3035,0.14,450
P,HOK,SEK,HOK,1,3,7,8G,1440,1.037,0.795550441,0.688147296,1.3035,0.14,450
AB,HOK,SEK,HOK,1,3,7,8H,1440,1.042,0.799386268,0.691983122,1.3035,0.14,450
P,HOK,HOK,HOK,1,2,7,9A,1440,0.916,0.702723437,0.595320292,1.3035,0.14,450
AB,HOK,HOK,HOK,1,2,7,9B,1440,1.238,0.949750671,0.842347526,1.3035,0.14,450
P,SEK,HOK,HOK,1,2,7,9C,1440,1.723,1.321825853,1.214422708,1.3035,0.14,450
AB,SEK,HOK,HOK,1,2,7,9D,1440,0.806,0.618335251,0.510932106,1.3035,0.14,450
P,SEK,SEK,HOK,1,2,7,9E,1440,1.108,0.850019179,0.742616034,1.3035,0.14,450
AB,SEK,SEK,HOK,1,2,7,9FR,1440,1.518,1.164556962,1.057153817,1.3035,0.14,450
P,HOK,SEK,HOK,1,2,7,9G,1440,2.323,1.782125048,1.674721903,1.3035,0.14,450
AB,HOK,SEK,HOK,1,2,7,9H,1440,1.152,0.883774453,0.776371308,1.3035,0.14,450
P,HOK,HOK,HOK,1,1,7,10A,1440,1.632,1.252013809,1.144610664,1.3035,0.14,450
AB,HOK,HOK,HOK,1,1,7,10B,1440,1.096,0.840813195,0.73341005,1.3035,0.14,450
P,SEK,HOK,HOK,1,1,7,10C,1440,2.286,1.753739931,1.646336786,1.3035,0.14,450
AB,SEK,HOK,HOK,1,1,7,10D,1440,1.05,0.80552359,0.698120445,1.3035,0.14,450
P,SEK,SEK,HOK,1,1,7,10E,1440,1.111,0.852320675,0.74491753,1.3035,0.14,450
AB,SEK,SEK,HOK,1,1,7,10F,1440,2.312,1.773686229,1.666283084,1.3035,0.14,450
P,HOK,SEK,HOK,1,1,7,10G,1440,1.225,0.939777522,0.832374377,1.3035,0.14,450
AB,HOK,SEK,HOK,1,1,7,10H,1440,1.051,0.806290756,0.69888761,1.3035,0.14,450
P,HOK,HOK,SEK,2,5,7,1A,2880,1.824,1.376993489,1.27205813,1.324625,0.139,450
AB,HOK,HOK,SEK,2,5,7,1B,2880,1.328,1.002547891,0.897612532,1.324625,0.139,450
P,SEK,HOK,SEK,2,5,7,1C,2880,2.776,2.095687459,1.9907521,1.324625,0.139,450
AB,SEK,HOK,SEK,2,5,7,1D,2880,2.016,1.521940172,1.417004813,1.324625,0.139,450
P,SEK,SEK,SEK,2,5,7,1E,2880,1.784,1.346796263,1.241860904,1.324625,0.139,450
AB,SEK,SEK,SEK,2,5,7,1F,2880,1.248,0.94215344,0.837218081,1.324625,0.139,450
P,HOK,SEK,SEK,2,5,7,1G,2880,2.316,1.748419364,1.643484005,1.324625,0.139,450
AB,HOK,SEK,SEK,2,5,7,1H,2880,1.547,1.167877701,1.062942342,1.324625,0.139,450
P,HOK,HOK,SEK,2,4,7,2A,2880,1.021,0.770784184,0.665848825,1.324625,0.139,450
AB,HOK,HOK,SEK,2,4,7,2B,2880,1.482,1.11880721,1.013871851,1.324625,0.139,450
P,SEK,HOK,SEK,2,4,7,2C,2880,0.71,0.536000755,0.431065396,1.324625,0.139,450
AB,SEK,HOK,SEK,2,4,7,2D,2880,1.434,1.082570539,0.97763518,1.324625,0.139,450
P,SEK,SEK,SEK,2,4,7,2E,2880,1.34,1.011607059,0.9066717,1.324625,0.139,450
AB,SEK,SEK,SEK,2,4,7,2F,2880,0.854,0.644710767,0.539775408,1.324625,0.139,450
P,HOK,SEK,SEK,2,4,7,2G,2880,0.889,0.67113334,0.566197981,1.324625,0.139,450
AB,HOK,SEK,SEK,2,4,7,2H,2880,2.593,1.957535151,1.852599792,1.324625,0.139,450
P,HOK,HOK,SEK,2,3,7,3A,2880,1.942,1.466075304,1.361139945,1.324625,0.139,450
AB,HOK,HOK,SEK,2,3,7,3B,2880,1.656,1.250165141,1.145229782,1.324625,0.139,450
P,SEK,HOK,SEK,2,3,7,3C,2880,1.784,1.346796263,1.241860904,1.324625,0.139,450
AB,SEK,HOK,SEK,2,3,7,3D,2880,0.708,0.534490894,0.429555535,1.324625,0.139,450
P,SEK,SEK,SEK,2,3,7,3E,2880,1.514,1.14296499,1.038029631,1.324625,0.139,450
AB,SEK,SEK,SEK,2,3,7,3F,2880,0.673,0.508068321,0.403132962,1.324625,0.139,450
P,HOK,SEK,SEK,2,3,7,3G,2880,0.684,0.516372558,0.411437199,1.324625,0.139,450
AB,HOK,SEK,SEK,2,3,7,3H,2880,0.844,0.637161461,0.532226102,1.324625,0.139,450
P,HOK,HOK,SEK,2,2,7,4A,2880,1.203,0.908181561,0.803246202,1.324625,0.139,450
AB,HOK,HOK,SEK,2,2,7,4B,2880,1.594,1.203359441,1.098424082,1.324625,0.139,450
P,SEK,HOK,SEK,2,2,7,4C,2880,0.904,0.682457299,0.57752194,1.324625,0.139,450
AB,SEK,HOK,SEK,2,2,7,4D,2880,1.646,1.242615835,1.137680476,1.324625,0.139,450
P,SEK,SEK,SEK,2,2,7,4E,2880,2.22,1.675946022,1.571010663,1.324625,0.139,450
AB,SEK,SEK,SEK,2,2,7,4F,2880,1.108,0.83646315,0.731527791,1.324625,0.139,450
P,HOK,SEK,SEK,2,2,7,4G,2880,1.037,0.782863075,0.677927715,1.324625,0.139,450
AB,HOK,SEK,SEK,2,2,7,4H,2880,1.522,1.149004435,1.044069076,1.324625,0.139,450
P,HOK,HOK,SEK,2,1,7,5A,2880,1.911,1.442672454,1.337737095,1.324625,0.139,450
AB,HOK,HOK,SEK,2,1,7,5B,2880,1.068,0.806265924,0.701330565,1.324625,0.139,450
P,SEK,HOK,SEK,2,1,7,5C,2880,1.54,1.162593187,1.057657828,1.324625,0.139,450
AB,SEK,HOK,SEK,2,1,7,5D,2880,1.823,1.376238558,1.271303199,1.324625,0.139,450
P,SEK,SEK,SEK,2,1,7,5E,2880,1.344,1.014626781,0.909691422,1.324625,0.139,450
AB,SEK,SEK,SEK,2,1,7,5F,2880,1.154,0.871189959,0.7662546,1.324625,0.139,450
P,HOK,SEK,SEK,2,1,7,5G,2880,1.128,0.851561763,0.746626404,1.324625,0.139,450
AB,HOK,SEK,SEK,2,1,7,5H,2880,1.276,0.963291498,0.858356139,1.324625,0.139,450
P,HOK,HOK,HOK,2,5,7,6A,2880,2.087,1.575540247,1.470604888,1.324625,0.139,450
AB,HOK,HOK,HOK,2,5,7,6B,2880,1.174,0.886288572,0.781353213,1.324625,0.139,450
P,SEK,HOK,HOK,2,5,7,6C,2880,1.275,0.962536567,0.857601208,1.324625,0.139,450
AB,SEK,HOK,HOK,2,5,7,6D,2880,1.237,0.933849203,0.828913844,1.324625,0.139,450
P,SEK,SEK,HOK,2,5,7,6E,2880,1.607,1.21317354,1.108238181,1.324625,0.139,450
AB,SEK,SEK,HOK,2,5,7,6F,2880,1.783,1.346041332,1.241105973,1.324625,0.139,450
P,HOK,SEK,HOK,2,5,7,6G,2880,1.947,1.469849958,1.364914598,1.324625,0.139,450
AB,HOK,SEK,HOK,2,5,7,6H,2880,1.214,0.916485798,0.811550439,1.324625,0.139,450
P,HOK,HOK,HOK,2,4,7,7A,2880,1.011,0.763234878,0.658299519,1.324625,0.139,450
AB,HOK,HOK,HOK,2,4,7,7B,2880,0.815,0.615268472,0.510333113,1.324625,0.139,450
P,SEK,HOK,HOK,2,4,7,7C,2880,0.842,0.6356516,0.53071624,1.324625,0.139,450
AB,SEK,HOK,HOK,2,4,7,7D,2880,1.309,0.988204209,0.88326885,1.324625,0.139,450
P,SEK,SEK,HOK,2,4,7,7E,2880,1.035,0.781353213,0.676417854,1.324625,0.139,450
AB,SEK,SEK,HOK,2,4,7,7F,2880,1.122,0.847032179,0.74209682,1.324625,0.139,450
P,HOK,SEK,HOK,2,4,7,7G,2880,0.922,0.696046051,0.591110692,1.324625,0.139,450
AB,HOK,SEK,HOK,2,4,7,7H,2880,1.109,0.837218081,0.732282722,1.324625,0.139,450
P,HOK,HOK,HOK,2,3,7,8A,2880,1.066,0.804756063,0.699820704,1.324625,0.139,450
AB,HOK,HOK,HOK,2,3,7,8B,2880,1.273,0.961026706,0.856091347,1.324625,0.139,450
P,SEK,HOK,HOK,2,3,7,8C,2880,1.133,0.855336416,0.750401057,1.324625,0.139,450
AB,SEK,HOK,HOK,2,3,7,8D,2880,1.4,1.056902897,0.951967538,1.324625,0.139,450
P,SEK,SEK,HOK,2,3,7,8E,2880,1.057,0.797961687,0.693026328,1.324625,0.139,450
AB,SEK,SEK,HOK,2,3,7,8F,2880,1.426,1.076531094,0.971595735,1.324625,0.139,450
P,HOK,SEK,HOK,2,3,7,8G,2880,2.757,2.081343777,1.976408417,1.324625,0.139,450
AB,HOK,SEK,HOK,2,3,7,8H,2880,1.261,0.951967538,0.847032179,1.324625,0.139,450
P,HOK,HOK,HOK,2,2,7,9A,2880,1.18,0.890818156,0.785882797,1.324625,0.139,450
AB,HOK,HOK,HOK,2,2,7,9B,2880,0.934,0.705105219,0.600169859,1.324625,0.139,450
P,SEK,HOK,HOK,2,2,7,9C,2880,1.326,1.00103803,0.896102671,1.324625,0.139,450
AB,SEK,HOK,HOK,2,2,7,9D,2880,0.927,0.699820704,0.594885345,1.324625,0.139,450
P,SEK,SEK,HOK,2,2,7,9E,2880,1.517,1.145229782,1.040294423,1.324625,0.139,450
AB,SEK,SEK,HOK,2,2,7,9F,2880,1.221,0.921770312,0.816834953,1.324625,0.139,450
P,HOK,SEK,HOK,2,2,7,9G,2880,1.479,1.116542418,1.011607059,1.324625,0.139,450
AB,HOK,SEK,HOK,2,2,7,9H,2880,1.11,0.837973011,0.733037652,1.324625,0.139,450
P,HOK,HOK,HOK,2,1,7,10A,2880,1.427,1.077286024,0.972350665,1.324625,0.139,450
AB,HOK,HOK,HOK,2,1,7,10B,2880,1.238,0.934604133,0.829668774,1.324625,0.139,450
P,SEK,HOK,HOK,2,1,7,10C,2880,1.382,1.043314146,0.938378786,1.324625,0.139,450
AB,SEK,HOK,HOK,2,1,7,10D,2880,1.75,1.321128621,1.216193262,1.324625,0.139,450
P,SEK,SEK,HOK,2,1,7,10E,2880,1.173,0.885533642,0.780598283,1.324625,0.139,450
AB,SEK,SEK,HOK,2,1,7,10F,2880,1.585,1.196565066,1.091629707,1.324625,0.139,450
P,HOK,SEK,HOK,2,1,7,10G,2880,1.159,0.874964613,0.770029254,1.324625,0.139,450
AB,HOK,SEK,HOK,2,1,7,10H,2880,1.083,0.817589884,0.712654525,1.324625,0.139,450
P,HOK,HOK,SEK,1,5,7,1A,2880,1.708,1.289421534,1.184486175,1.324625,0.139,450
AB,HOK,HOK,SEK,1,5,7,1B,2880,2.057,1.552892328,1.447956969,1.324625,0.139,450
P,SEK,HOK,SEK,1,5,7,1C,2880,1.485,1.121072002,1.016136642,1.324625,0.139,450
AB,SEK,HOK,SEK,1,5,7,1D,2880,1.025,0.773803907,0.668868548,1.324625,0.139,450
P,SEK,SEK,SEK,1,5,7,1E,2880,0.977,0.737567236,0.632631877,1.324625,0.139,450
AB,SEK,SEK,SEK,1,5,7,1F,2880,0.913,0.689251675,0.584316316,1.324625,0.139,450
P,HOK,SEK,SEK,1,5,7,1G,2880,1.338,1.010097197,0.905161838,1.324625,0.139,450
AB,HOK,SEK,SEK,1,5,7,1H,2880,0.971,0.733037652,0.628102293,1.324625,0.139,450
P,HOK,HOK,SEK,1,4,7,2A,2880,1.156,0.872699821,0.767764462,1.324625,0.139,450
AB,HOK,HOK,SEK,1,4,7,2B,2880,1.601,1.208643956,1.103708597,1.324625,0.139,450
P,SEK,HOK,SEK,1,4,7,2C,2880,1.294,0.976880249,0.87194489,1.324625,0.139,450
AB,SEK,HOK,SEK,1,4,7,2D,2880,1.017,0.767764462,0.662829103,1.324625,0.139,450
P,SEK,SEK,SEK,1,4,7,2E,2880,2.134,1.611021987,1.506086628,1.324625,0.139,450
AB,SEK,SEK,SEK,1,4,7,2F,2880,1.487,1.122581863,1.017646504,1.324625,0.139,450
P,HOK,SEK,SEK,1,4,7,2G,2880,2.02,1.524959894,1.420024535,1.324625,0.139,450
AB,HOK,SEK,SEK,1,4,7,2H,2880,1.524,1.150514296,1.045578937,1.324625,0.139,450
P,HOK,HOK,SEK,1,3,7,3A,2880,1.863,1.406435784,1.301500425,1.324625,0.139,450
AB,HOK,HOK,SEK,1,3,7,3B,2880,0.422,0.31858073,0.213645371,1.324625,0.139,450
P,SEK,HOK,SEK,1,3,7,3C,2880,2.228,1.681985468,1.577050109,1.324625,0.139,450
AB,SEK,HOK,SEK,1,3,7,3D,2880,0.873,0.659054449,0.55411909,1.324625,0.139,450
P,SEK,SEK,SEK,1,3,7,3E,2880,0.821,0.619798056,0.514862697,1.324625,0.139,450
AB,SEK,SEK,SEK,1,3,7,3F,2880,0.932,0.703595357,0.598659998,1.324625,0.139,450
P,HOK,SEK,SEK,1,3,7,3G,2880,1.389,1.04859866,0.943663301,1.324625,0.139,450
AB,HOK,SEK,SEK,1,3,7,3H,2880,0.635,0.479380957,0.374445598,1.324625,0.139,450
P,HOK,HOK,SEK,1,2,7,4A,2880,1.861,1.404925922,1.299990563,1.324625,0.139,450
AB,HOK,HOK,SEK,1,2,7,4B,2880,1.345,1.015381712,0.910446353,1.324625,0.139,450
P,SEK,HOK,SEK,1,2,7,4C,2880,1.125,0.849296971,0.744361612,1.324625,0.139,450
AB,SEK,HOK,SEK,1,2,7,4D,2880,0.986,0.744361612,0.639426253,1.324625,0.139,450
P,SEK,SEK,SEK,1,2,7,4E,2880,0.914,0.690006606,0.585071247,1.324625,0.139,450
AB,SEK,SEK,SEK,1,2,7,4F,2880,1.397,1.054638105,0.949702746,1.324625,0.139,450
P,HOK,SEK,SEK,1,2,7,4G,2880,1.546,1.167122771,1.062187412,1.324625,0.139,450
AB,HOK,SEK,SEK,1,2,7,4H,2880,1.118,0.844012456,0.739077097,1.324625,0.139,450
P,HOK,HOK,SEK,1,1,7,5A,2880,2.014,1.52043031,1.415494951,1.324625,0.139,450
AB,HOK,HOK,SEK,1,1,7,5B,2880,0.947,0.714919317,0.609983958,1.324625,0.139,450
P,SEK,HOK,SEK,1,1,7,5C,2880,1.597,1.205624233,1.100688874,1.324625,0.139,450
AB,SEK,HOK,SEK,1,1,7,5D,2880,1.17,0.88326885,0.778333491,1.324625,0.139,450
P,SEK,SEK,SEK,1,1,7,5E,2880,1.039,0.784372936,0.679437577,1.324625,0.139,450
AB,SEK,SEK,SEK,1,1,7,5F,2880,1.086,0.819854676,0.714919317,1.324625,0.139,450
P,HOK,SEK,SEK,1,1,7,5G,2880,1.227,0.926299896,0.821364537,1.324625,0.139,450
AB,HOK,SEK,SEK,1,1,7,5H,2880,0.935,0.705860149,0.60092479,1.324625,0.139,450
P,HOK,HOK,HOK,1,5,7,6A,2880,1.5,1.132395961,1.027460602,1.324625,0.139,450
AB,HOK,HOK,HOK,1,5,7,6B,2880,1.998,1.50835142,1.403416061,1.324625,0.139,450
P,SEK,HOK,HOK,1,5,7,6C,2880,2.196,1.657827687,1.552892328,1.324625,0.139,450
AB,SEK,HOK,HOK,1,5,7,6D,2880,1.779,1.34302161,1.238086251,1.324625,0.139,450
P,SEK,SEK,HOK,1,5,7,6E,2880,2.039,1.539303576,1.434368217,1.324625,0.139,450
AB,SEK,SEK,HOK,1,5,7,6F,2880,1.809,1.365669529,1.26073417,1.324625,0.139,450
P,HOK,SEK,HOK,1,5,7,6G,2880,2.522,1.903935076,1.798999717,1.324625,0.139,450
AB,HOK,SEK,HOK,1,5,7,6H,2880,1.328,1.002547891,0.897612532,1.324625,0.139,450
P,HOK,HOK,HOK,1,4,7,7A,2880,2.083,1.572520525,1.467585166,1.324625,0.139,450
AB,HOK,HOK,HOK,1,4,7,7B,2880,0.687,0.51863735,0.413701991,1.324625,0.139,450
P,SEK,HOK,HOK,1,4,7,7C,2880,0.47,0.354817401,0.249882042,1.324625,0.139,450
AB,SEK,HOK,HOK,1,4,7,7D,2880,0.584,0.440879494,0.335944135,1.324625,0.139,450
P,SEK,SEK,HOK,1,4,7,7E,2880,0.624,0.47107672,0.366141361,1.324625,0.139,450
AB,SEK,SEK,HOK,1,4,7,7F,2880,0.743,0.560913466,0.455978107,1.324625,0.139,450
P,HOK,SEK,HOK,1,4,7,7G,2880,1.1,0.830423705,0.725488346,1.324625,0.139,450
AB,HOK,SEK,HOK,1,4,7,7H,2880,1.898,1.432858356,1.327922997,1.324625,0.139,450
P,HOK,HOK,HOK,1,3,7,8A,2880,1.271,0.959516844,0.854581485,1.324625,0.139,450
AB,HOK,HOK,HOK,1,3,7,8B,2880,1.11,0.837973011,0.733037652,1.324625,0.139,450
