treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,nm
P,HOK,SEK,HOK,1,1,7,10G,120,0.466,0.572042351,0.466165414,590
AB,HOK,SEK,HOK,1,1,7,10H,120,0.428,0.525395121,0.419518183,590
P,HOK,HOK,SEK,2,5,7,1A,960,0.692,0.909031199,0.790968801,590
AB,HOK,HOK,SEK,2,5,7,1B,960,1.745,2.29228243,2.174220033,590
P,SEK,HOK,SEK,2,5,7,1C,960,1.408,1.849589491,1.731527094,590
AB,SEK,HOK,SEK,2,5,7,1D,960,1.159,1.522495895,1.404433498,590
P,SEK,SEK,SEK,2,5,7,1E,960,0.687,0.902463054,0.784400657,590
AB,SEK,SEK,SEK,2,5,7,1F,960,0.523,0.687027915,0.568965517,590
P,HOK,SEK,SEK,2,5,7,1G,960,1.453,1.908702791,1.790640394,590
AB,HOK,SEK,SEK,2,5,7,1H,960,0.641,0.842036125,0.723973727,590
P,HOK,HOK,SEK,2,4,7,2A,960,0.418,0.54909688,0.431034483,590
AB,HOK,HOK,SEK,2,4,7,2B,960,0.937,1.230870279,1.112807882,590
P,SEK,HOK,SEK,2,4,7,2C,960,0.286,0.375697865,0.257635468,590
AB,SEK,HOK,SEK,2,4,7,2D,960,0.722,0.948440066,0.830377668,590
P,SEK,SEK,SEK,2,4,7,2E,960,0.461,0.605582923,0.487520526,590
AB,SEK,SEK,SEK,2,4,7,2F,960,0.58,0.761904762,0.643842365,590
P,HOK,SEK,SEK,2,4,7,2G,960,0.347,0.455829228,0.337766831,590
AB,HOK,SEK,SEK,2,4,7,2H,960,1.841,2.418390805,2.300328407,590
P,HOK,HOK,SEK,2,3,7,3A,960,1.234,1.621018062,1.502955665,590
AB,HOK,HOK,SEK,2,3,7,3B,960,1.649,2.166174056,2.048111658,590
P,SEK,HOK,SEK,2,3,7,3C,960,1.204,1.581609195,1.463546798,590
AB,SEK,HOK,SEK,2,3,7,3D,960,0.339,0.445320197,0.3272578,590
P,SEK,SEK,SEK,2,3,7,3E,960,1.972,2.59047619,2.472413793,590
AB,SEK,SEK,SEK,2,3,7,3F,960,0.329,0.432183908,0.314121511,590
P,HOK,SEK,SEK,2,3,7,3G,960,0.34,0.446633826,0.328571429,590
AB,HOK,SEK,SEK,2,3,7,3H,960,0.418,0.54909688,0.431034483,590
P,HOK,HOK,SEK,2,2,7,4A,960,0.464,0.60952381,0.491461412,590
AB,HOK,HOK,SEK,2,2,7,4B,960,1.418,1.86272578,1.744663383,590
P,SEK,HOK,SEK,2,2,7,4C,960,1.375,1.806239737,1.68817734,590
AB,SEK,HOK,SEK,2,2,7,4D,960,1.491,1.95862069,1.840558292,590
P,SEK,SEK,SEK,2,2,7,4E,960,0.876,1.150738916,1.032676519,590
AB,SEK,SEK,SEK,2,2,7,4F,960,0.423,0.555665025,0.437602627,590
P,HOK,SEK,SEK,2,2,7,4G,960,0.471,0.618719212,0.500656814,590
AB,HOK,SEK,SEK,2,2,7,4H,960,0.939,1.233497537,1.11543514,590
P,HOK,HOK,SEK,2,1,7,5A,960,1.412,1.854844007,1.736781609,590
AB,HOK,HOK,SEK,2,1,7,5B,960,0.595,0.781609195,0.663546798,590
P,SEK,HOK,SEK,2,1,7,5C,960,0.679,0.891954023,0.773891626,590
AB,SEK,HOK,SEK,2,1,7,5D,960,1.109,1.45681445,1.338752053,590
P,SEK,SEK,SEK,2,1,7,5E,960,0.746,0.979967159,0.861904762,590
AB,SEK,SEK,SEK,2,1,7,5F,960,0.592,0.777668309,0.659605911,590
P,HOK,SEK,SEK,2,1,7,5G,960,0.575,0.755336617,0.63727422,590
AB,HOK,SEK,SEK,2,1,7,5H,960,0.704,0.924794746,0.806732348,590
P,HOK,HOK,HOK,2,5,7,6A,960,1.452,1.907389163,1.789326765,590
AB,HOK,HOK,HOK,2,5,7,6B,960,0.442,0.580623974,0.462561576,590
P,SEK,HOK,HOK,2,5,7,6C,960,0.523,0.687027915,0.568965517,590
AB,SEK,HOK,HOK,2,5,7,6D,960,0.81,1.064039409,0.945977012,590
P,SEK,SEK,HOK,2,5,7,6E,960,0.7,0.91954023,0.801477833,590
AB,SEK,SEK,HOK,2,5,7,6F,960,1.188,1.560591133,1.442528736,590
P,HOK,SEK,HOK,2,5,7,6G,960,1.424,1.870607553,1.752545156,590
AB,HOK,SEK,HOK,2,5,7,6H,960,0.657,0.863054187,0.74499179,590
P,HOK,HOK,HOK,2,4,7,7A,960,0.324,0.425615764,0.307553366,590
AB,HOK,HOK,HOK,2,4,7,7B,960,0.25,0.328407225,0.210344828,590
P,SEK,HOK,HOK,2,4,7,7C,960,0.261,0.342857143,0.224794746,590
AB,SEK,HOK,HOK,2,4,7,7D,960,0.498,0.654187192,0.536124795,590
P,SEK,SEK,HOK,2,4,7,7E,960,0.29,0.380952381,0.262889984,590
AB,SEK,SEK,HOK,2,4,7,7F,960,0.339,0.445320197,0.3272578,590
P,HOK,SEK,HOK,2,4,7,7G,960,0.256,0.336288998,0.218226601,590
AB,HOK,SEK,HOK,2,4,7,7H,960,0.633,0.831527094,0.713464696,590
P,HOK,HOK,HOK,2,3,7,8A,960,0.376,0.493924466,0.375862069,590
AB,HOK,HOK,HOK,2,3,7,8B,960,1.239,1.627586207,1.50952381,590
P,SEK,HOK,HOK,2,3,7,8C,960,0.393,0.516256158,0.39819376,590
AB,SEK,HOK,HOK,2,3,7,8D,960,0.438,0.575369458,0.457307061,590
P,SEK,SEK,HOK,2,3,7,8E,960,0.369,0.484729064,0.366666667,590
AB,SEK,SEK,HOK,2,3,7,8F,960,0.613,0.805254516,0.687192118,590
P,HOK,SEK,HOK,2,3,7,8G,960,1.811,2.378981938,2.26091954,590
AB,HOK,SEK,HOK,2,3,7,8H,960,0.505,0.663382594,0.545320197,590
P,HOK,HOK,HOK,2,2,7,9A,960,0.564,0.7408867,0.622824302,590
AB,HOK,HOK,HOK,2,2,7,9B,960,0.515,0.676518883,0.558456486,590
P,SEK,HOK,HOK,2,2,7,9C,960,1.093,1.435796388,1.31773399,590
AB,SEK,HOK,HOK,2,2,7,9D,960,0.497,0.652873563,0.534811166,590
P,SEK,SEK,HOK,2,2,7,9E,960,0.715,0.939244663,0.821182266,590
AB,SEK,SEK,HOK,2,2,7,9F,960,0.568,0.746141215,0.628078818,590
P,HOK,SEK,HOK,2,2,7,9G,960,0.597,0.784236453,0.666174056,590
AB,HOK,SEK,HOK,2,2,7,9H,960,0.972,1.276847291,1.158784893,590
P,HOK,HOK,HOK,2,1,7,10A,960,0.543,0.713300493,0.595238095,590
AB,HOK,HOK,HOK,2,1,7,10B,960,1.033,1.356978654,1.238916256,590
P,SEK,HOK,HOK,2,1,7,10C,960,0.516,0.677832512,0.559770115,590
AB,SEK,HOK,HOK,2,1,7,10D,960,0.663,0.870935961,0.752873563,590
P,SEK,SEK,HOK,2,1,7,10E,960,0.445,0.58456486,0.466502463,590
AB,SEK,SEK,HOK,2,1,7,10F,960,0.593,0.778981938,0.66091954,590
P,HOK,SEK,HOK,2,1,7,10G,960,0.432,0.567487685,0.449425287,590
AB,HOK,SEK,HOK,2,1,7,10H,960,0.616,0.809195402,0.691133005,590
P,HOK,HOK,SEK,1,5,7,1A,960,0.86,1.129720854,1.011658456,590
AB,HOK,HOK,SEK,1,5,7,1B,960,1.453,1.908702791,1.790640394,590
P,SEK,HOK,SEK,1,5,7,1C,960,0.644,0.845977012,0.727914614,590
AB,SEK,HOK,SEK,1,5,7,1D,960,0.412,0.541215107,0.423152709,590
P,SEK,SEK,SEK,1,5,7,1E,960,0.382,0.50180624,0.383743842,590
AB,SEK,SEK,SEK,1,5,7,1F,960,0.4,0.52545156,0.407389163,590
P,HOK,SEK,SEK,1,5,7,1G,960,0.515,0.676518883,0.558456486,590
AB,HOK,SEK,SEK,1,5,7,1H,960,0.404,0.530706076,0.412643678,590
P,HOK,HOK,SEK,1,4,7,2A,960,0.474,0.622660099,0.504597701,590
AB,HOK,HOK,SEK,1,4,7,2B,960,0.84,1.103448276,0.985385879,590
P,SEK,HOK,SEK,1,4,7,2C,960,0.613,0.805254516,0.687192118,590
AB,SEK,HOK,SEK,1,4,7,2D,960,0.437,0.574055829,0.455993432,590
P,SEK,SEK,SEK,1,4,7,2E,960,1.355,1.779967159,1.661904762,590
AB,SEK,SEK,SEK,1,4,7,2F,960,0.743,0.976026273,0.857963875,590
P,HOK,SEK,SEK,1,4,7,2G,960,1.29,1.694581281,1.576518883,590
AB,HOK,SEK,SEK,1,4,7,2H,960,0.669,0.878817734,0.760755337,590
P,HOK,HOK,SEK,1,3,7,3A,960,0.865,1.136288998,1.018226601,590
AB,HOK,HOK,SEK,1,3,7,3B,960,0.192,0.252216749,0.134154351,590
P,SEK,HOK,SEK,1,3,7,3C,960,1.245,1.63546798,1.517405583,590
AB,SEK,HOK,SEK,1,3,7,3D,960,0.427,0.56091954,0.442857143,590
P,SEK,SEK,SEK,1,3,7,3E,960,0.477,0.626600985,0.508538588,590
AB,SEK,SEK,SEK,1,3,7,3F,960,0.483,0.634482759,0.516420361,590
P,HOK,SEK,SEK,1,3,7,3G,960,0.391,0.5136289,0.395566503,590
AB,HOK,SEK,SEK,1,3,7,3H,960,0.312,0.409852217,0.291789819,590
P,HOK,HOK,SEK,1,2,7,4A,960,1.053,1.383251232,1.265188834,590
AB,HOK,HOK,SEK,1,2,7,4B,960,1.004,1.318883415,1.200821018,590
P,SEK,HOK,SEK,1,2,7,4C,960,0.419,0.550410509,0.432348112,590
AB,SEK,HOK,SEK,1,2,7,4D,960,0.387,0.508374384,0.390311987,590
P,SEK,SEK,SEK,1,2,7,4E,960,0.367,0.482101806,0.364039409,590
AB,SEK,SEK,SEK,1,2,7,4F,960,0.575,0.755336617,0.63727422,590
P,HOK,SEK,SEK,1,2,7,4G,960,0.766,1.006239737,0.88817734,590
AB,HOK,SEK,SEK,1,2,7,4H,960,0.518,0.68045977,0.562397373,590
P,HOK,HOK,SEK,1,1,7,5A,960,1.266,1.663054187,1.54499179,590
AB,HOK,HOK,SEK,1,1,7,5B,960,0.433,0.568801314,0.450738916,590
P,SEK,HOK,SEK,1,1,7,5C,960,1.037,1.362233169,1.244170772,590
AB,SEK,HOK,SEK,1,1,7,5D,960,1.381,1.814121511,1.696059113,590
P,SEK,SEK,SEK,1,1,7,5E,960,0.461,0.605582923,0.487520526,590
AB,SEK,SEK,SEK,1,1,7,5F,960,0.533,0.700164204,0.582101806,590
P,HOK,SEK,SEK,1,1,7,5G,960,0.535,0.702791461,0.584729064,590
AB,HOK,SEK,SEK,1,1,7,5H,960,0.417,0.547783251,0.429720854,590
P,HOK,HOK,HOK,1,5,7,6A,960,0.542,0.711986864,0.593924466,590
AB,HOK,HOK,HOK,1,5,7,6B,960,1.437,1.887684729,1.769622332,590
P,SEK,HOK,HOK,1,5,7,6C,960,1.358,1.783908046,1.665845649,590
AB,SEK,HOK,HOK,1,5,7,6D,960,0.913,1.199343186,1.081280788,590
P,SEK,SEK,HOK,1,5,7,6E,960,1.375,1.806239737,1.68817734,590
AB,SEK,SEK,HOK,1,5,7,6F,960,1.23,1.615763547,1.497701149,590
P,HOK,SEK,HOK,1,5,7,6G,960,1.604,2.107060755,1.988998358,590
AB,HOK,SEK,HOK,1,5,7,6H,960,0.748,0.982594417,0.86453202,590
P,HOK,HOK,HOK,1,4,7,7A,960,1.342,1.762889984,1.644827586,590
AB,HOK,HOK,HOK,1,4,7,7B,960,0.322,0.422988506,0.304926108,590
P,SEK,HOK,HOK,1,4,7,7C,960,0.217,0.285057471,0.166995074,590
AB,SEK,HOK,HOK,1,4,7,7D,960,0.256,0.336288998,0.218226601,590
P,SEK,SEK,HOK,1,4,7,7E,960,0.267,0.350738916,0.232676519,590
AB,SEK,SEK,HOK,1,4,7,7F,960,0.337,0.442692939,0.324630542,590
P,HOK,SEK,HOK,1,4,7,7G,960,0.478,0.627914614,0.509852217,590
AB,HOK,SEK,HOK,1,4,7,7H,960,1.522,1.999343186,1.881280788,590
P,HOK,HOK,HOK,1,3,7,8A,960,0.519,0.681773399,0.563711002,590
AB,HOK,HOK,HOK,1,3,7,8B,960,0.523,0.687027915,0.568965517,590
P,SEK,HOK,HOK,1,3,7,8C,960,0.301,0.395402299,0.277339902,590
AB,SEK,HOK,HOK,1,3,7,8D,960,0.787,1.033825944,0.915763547,590
P,SEK,SEK,HOK,1,3,7,8E,960,1.135,1.490968801,1.372906404,590
AB,SEK,SEK,HOK,1,3,7,8F,960,0.594,0.780295567,0.662233169,590
P,HOK,SEK,HOK,1,3,7,8G,960,0.47,0.617405583,0.499343186,590
AB,HOK,SEK,HOK,1,3,7,8H,960,0.559,0.734318555,0.616256158,590
P,HOK,HOK,HOK,1,2,7,9A,960,0.384,0.504433498,0.3863711,590
AB,HOK,HOK,HOK,1,2,7,9B,960,0.529,0.694909688,0.576847291,590
P,SEK,HOK,HOK,1,2,7,9C,960,1.516,1.991461412,1.873399015,590
AB,SEK,HOK,HOK,1,2,7,9D,960,0.368,0.483415435,0.365353038,590
P,SEK,SEK,HOK,1,2,7,9E,960,0.597,0.784236453,0.666174056,590
AB,SEK,SEK,HOK,1,2,7,9F,960,0.642,0.843349754,0.725287356,590
P,HOK,SEK,HOK,1,2,7,9G,960,1.894,2.488013136,2.369950739,590
AB,HOK,SEK,HOK,1,2,7,9H,960,0.54,0.709359606,0.591297209,590
P,HOK,HOK,HOK,1,1,7,10A,960,0.785,1.031198686,0.913136289,590
AB,HOK,HOK,HOK,1,1,7,10B,960,0.879,1.154679803,1.036617406,590
P,SEK,HOK,HOK,1,1,7,10C,960,1.344,1.765517241,1.647454844,590
AB,SEK,HOK,HOK,1,1,7,10D,960,0.511,0.671264368,0.55320197,590
P,SEK,SEK,HOK,1,1,7,10E,960,0.601,0.789490969,0.671428571,590
AB,SEK,SEK,HOK,1,1,7,10F,960,0.782,1.0272578,0.909195402,590
P,HOK,SEK,HOK,1,1,7,10G,960,0.557,0.731691297,0.6136289,590
AB,HOK,SEK,HOK,1,1,7,10H,960,0.5,0.65681445,0.538752053,590
P,HOK,HOK,SEK,2,5,7,1A,1440,0.693,0.880698967,0.761556791,590
AB,HOK,HOK,SEK,2,5,7,1B,1440,1.888,2.399364575,2.280222399,590
P,SEK,HOK,SEK,2,5,7,1C,1440,1.508,1.91644162,1.797299444,590
AB,SEK,HOK,SEK,2,5,7,1D,1440,1.196,1.519936458,1.400794281,590
P,SEK,SEK,SEK,2,5,7,1E,1440,0.722,0.917553614,0.798411438,590
AB,SEK,SEK,SEK,2,5,7,1F,1440,0.538,0.683717236,0.56457506,590
P,HOK,SEK,SEK,2,5,7,1G,1440,1.574,2.000317712,1.881175536,590
AB,HOK,SEK,SEK,2,5,7,1H,1440,0.638,0.810802224,0.691660048,590
P,HOK,HOK,SEK,2,4,7,2A,1440,0.43,0.546465449,0.427323272,590
AB,HOK,HOK,SEK,2,4,7,2B,1440,1.08,1.372517871,1.253375695,590
P,SEK,HOK,SEK,2,4,7,2C,1440,0.291,0.369817315,0.250675139,590
AB,SEK,HOK,SEK,2,4,7,2D,1440,0.723,0.918824464,0.799682288,590
P,SEK,SEK,SEK,2,4,7,2E,1440,0.494,0.627799841,0.508657665,590
AB,SEK,SEK,SEK,2,4,7,2F,1440,0.568,0.721842732,0.602700556,590
P,HOK,SEK,SEK,2,4,7,2G,1440,0.358,0.454964257,0.335822081,590
AB,HOK,SEK,SEK,2,4,7,2H,1440,1.888,2.399364575,2.280222399,590
P,HOK,HOK,SEK,2,3,7,3A,1440,1.187,1.508498809,1.389356632,590
AB,HOK,HOK,SEK,2,3,7,3B,1440,1.63,2.071485306,1.952343129,590
P,SEK,HOK,SEK,2,3,7,3C,1440,1.146,1.456393963,1.337251787,590
AB,SEK,HOK,SEK,2,3,7,3D,1440,0.344,0.437172359,0.318030183,590
P,SEK,SEK,SEK,2,3,7,3E,1440,1.893,2.405718824,2.286576648,590
AB,SEK,SEK,SEK,2,3,7,3F,1440,0.341,0.433359809,0.314217633,590
P,HOK,SEK,SEK,2,3,7,3G,1440,0.339,0.43081811,0.311675933,590
AB,HOK,SEK,SEK,2,3,7,3H,1440,0.429,0.545194599,0.426052423,590
P,HOK,HOK,SEK,2,2,7,4A,1440,0.474,0.602382844,0.483240667,590
AB,HOK,HOK,SEK,2,2,7,4B,1440,1.639,2.082922955,1.963780778,590
P,SEK,HOK,SEK,2,2,7,4C,1440,0.493,0.626528991,0.507386815,590
AB,SEK,HOK,SEK,2,2,7,4D,1440,1.698,2.157903098,2.038760921,590
P,SEK,SEK,SEK,2,2,7,4E,1440,1.406,1.786814932,1.667672756,590
AB,SEK,SEK,SEK,2,2,7,4F,1440,0.442,0.561715647,0.442573471,590
P,HOK,SEK,SEK,2,2,7,4G,1440,0.474,0.602382844,0.483240667,590
AB,HOK,SEK,SEK,2,2,7,4H,1440,1.249,1.587291501,1.468149325,590
P,HOK,HOK,SEK,2,1,7,5A,1440,1.515,1.925337569,1.806195393,590
AB,HOK,HOK,SEK,2,1,7,5B,1440,0.609,0.773947577,0.654805401,590
P,SEK,HOK,SEK,2,1,7,5C,1440,0.734,0.932803813,0.813661636,590
AB,SEK,HOK,SEK,2,1,7,5D,1440,1.126,1.430976966,1.31183479,590
P,SEK,SEK,SEK,2,1,7,5E,1440,0.688,0.874344718,0.755202542,590
AB,SEK,SEK,SEK,2,1,7,5F,1440,0.604,0.767593328,0.648451152,590
P,HOK,SEK,SEK,2,1,7,5G,1440,0.585,0.74344718,0.624305004,590
AB,HOK,SEK,SEK,2,1,7,5H,1440,0.678,0.861636219,0.742494043,590
P,HOK,HOK,HOK,2,5,7,6A,1440,1.406,1.786814932,1.667672756,590
AB,HOK,HOK,HOK,2,5,7,6B,1440,0.468,0.594757744,0.475615568,590
P,SEK,HOK,HOK,2,5,7,6C,1440,0.527,0.669737887,0.550595711,590
AB,SEK,HOK,HOK,2,5,7,6D,1440,0.784,0.996346307,0.87720413,590
P,SEK,SEK,HOK,2,5,7,6E,1440,0.689,0.875615568,0.756473392,590
AB,SEK,SEK,HOK,2,5,7,6F,1440,1.258,1.59872915,1.479586974,590
P,HOK,SEK,HOK,2,5,7,6G,1440,1.344,1.70802224,1.588880064,590
AB,HOK,SEK,HOK,2,5,7,6H,1440,0.651,0.827323272,0.708181096,590
P,HOK,HOK,HOK,2,4,7,7A,1440,0.336,0.42700556,0.307863384,590
AB,HOK,HOK,HOK,2,4,7,7B,1440,0.256,0.32533757,0.206195393,590
P,SEK,HOK,HOK,2,4,7,7C,1440,0.249,0.31644162,0.197299444,590
AB,SEK,HOK,HOK,2,4,7,7D,1440,0.542,0.688800635,0.569658459,590
P,SEK,SEK,HOK,2,4,7,7E,1440,0.301,0.382525814,0.263383638,590
AB,SEK,SEK,HOK,2,4,7,7F,1440,0.358,0.454964257,0.335822081,590
P,HOK,SEK,HOK,2,4,7,7G,1440,0.27,0.343129468,0.223987292,590
AB,HOK,SEK,HOK,2,4,7,7H,1440,0.536,0.681175536,0.56203336,590
P,HOK,HOK,HOK,2,3,7,8A,1440,0.392,0.498173153,0.379030977,590
AB,HOK,HOK,HOK,2,3,7,8B,1440,1.013,1.287370929,1.168228753,590
P,SEK,HOK,HOK,2,3,7,8C,1440,0.39,0.495631454,0.376489277,590
AB,SEK,HOK,HOK,2,3,7,8D,1440,0.537,0.682446386,0.56330421,590
P,SEK,SEK,HOK,2,3,7,8E,1440,0.412,0.523590151,0.404447975,590
AB,SEK,SEK,HOK,2,3,7,8F,1440,0.628,0.798093725,0.678951549,590
P,HOK,SEK,HOK,2,3,7,8G,1440,1.893,2.405718824,2.286576648,590
AB,HOK,SEK,HOK,2,3,7,8H,1440,0.519,0.659571088,0.540428912,590
P,HOK,HOK,HOK,2,2,7,9A,1440,0.624,0.793010326,0.673868149,590
AB,HOK,HOK,HOK,2,2,7,9B,1440,0.543,0.690071485,0.570929309,590
P,SEK,HOK,HOK,2,2,7,9C,1440,0.939,1.193328038,1.074185862,590
AB,SEK,HOK,HOK,2,2,7,9D,1440,0.528,0.671008737,0.551866561,590
P,SEK,SEK,HOK,2,2,7,9E,1440,0.731,0.928991263,0.809849087,590
AB,SEK,SEK,HOK,2,2,7,9F,1440,0.601,0.763780778,0.644638602,590
P,HOK,SEK,HOK,2,2,7,9G,1440,0.659,0.837490072,0.718347895,590
AB,HOK,SEK,HOK,2,2,7,9H,1440,0.753,0.95694996,0.837807784,590
P,HOK,HOK,HOK,2,1,7,10A,1440,0.566,0.719301033,0.600158856,590
AB,HOK,HOK,HOK,2,1,7,10B,1440,1.221,1.551707705,1.432565528,590
P,SEK,HOK,HOK,2,1,7,10C,1440,0.544,0.691342335,0.572200159,590
AB,SEK,HOK,HOK,2,1,7,10D,1440,0.683,0.867990469,0.748848292,590
P,SEK,SEK,HOK,2,1,7,10E,1440,0.46,0.584590945,0.465448769,590
AB,SEK,SEK,HOK,2,1,7,10F,1440,0.606,0.770135028,0.650992852,590
P,HOK,SEK,HOK,2,1,7,10G,1440,0.447,0.568069897,0.44892772,590
AB,HOK,SEK,HOK,2,1,7,10H,1440,0.57,0.724384432,0.605242256,590
P,HOK,HOK,SEK,1,5,7,1A,1440,0.707,0.898490866,0.779348689,590
AB,HOK,HOK,SEK,1,5,7,1B,1440,1.376,1.748689436,1.62954726,590
P,SEK,HOK,SEK,1,5,7,1C,1440,0.761,0.967116759,0.847974583,590
AB,SEK,HOK,SEK,1,5,7,1D,1440,0.432,0.549007149,0.429864972,590
P,SEK,SEK,SEK,1,5,7,1E,1440,0.386,0.490548054,0.371405878,590
AB,SEK,SEK,SEK,1,5,7,1F,1440,0.377,0.479110405,0.359968229,590
P,HOK,SEK,SEK,1,5,7,1G,1440,0.523,0.664654488,0.545512311,590
AB,HOK,SEK,SEK,1,5,7,1H,1440,0.42,0.53375695,0.414614774,590
P,HOK,HOK,SEK,1,4,7,2A,1440,0.486,0.617633042,0.498490866,590
AB,HOK,HOK,SEK,1,4,7,2B,1440,0.814,1.034471803,0.915329627,590
P,SEK,HOK,SEK,1,4,7,2C,1440,0.53,0.673550437,0.554408261,590
AB,SEK,HOK,SEK,1,4,7,2D,1440,0.438,0.556632248,0.437490072,590
P,SEK,SEK,SEK,1,4,7,2E,1440,0.998,1.268308181,1.149166005,590
AB,SEK,SEK,SEK,1,4,7,2F,1440,0.687,0.873073868,0.753931692,590
P,HOK,SEK,SEK,1,4,7,2G,1440,0.944,1.199682288,1.080540111,590
AB,HOK,SEK,SEK,1,4,7,2H,1440,0.673,0.85528197,0.736139794,590
P,HOK,HOK,SEK,1,3,7,3A,1440,0.873,1.109451946,0.99030977,590
AB,HOK,HOK,SEK,1,3,7,3B,1440,0.19,0.241461477,0.122319301,590
P,SEK,HOK,SEK,1,3,7,3C,1440,1.361,1.729626688,1.610484512,590
AB,SEK,HOK,SEK,1,3,7,3D,1440,0.462,0.587132645,0.467990469,590
P,SEK,SEK,SEK,1,3,7,3E,1440,0.422,0.53629865,0.417156473,590
AB,SEK,SEK,SEK,1,3,7,3F,1440,0.48,0.610007943,0.490865767,590
P,HOK,SEK,SEK,1,3,7,3G,1440,0.818,1.039555203,0.920413026,590
AB,HOK,SEK,SEK,1,3,7,3H,1440,0.405,0.514694202,0.395552025,590
P,HOK,HOK,SEK,1,2,7,4A,1440,0.785,0.997617157,0.87847498,590
AB,HOK,HOK,SEK,1,2,7,4B,1440,0.734,0.932803813,0.813661636,590
P,SEK,HOK,SEK,1,2,7,4C,1440,0.442,0.561715647,0.442573471,590
AB,SEK,HOK,SEK,1,2,7,4D,1440,0.396,0.503256553,0.384114377,590
P,SEK,SEK,SEK,1,2,7,4E,1440,0.36,0.457505957,0.338363781,590
AB,SEK,SEK,SEK,1,2,7,4F,1440,0.565,0.718030183,0.598888006,590
P,HOK,SEK,SEK,1,2,7,4G,1440,0.724,0.920095314,0.800953137,590
AB,HOK,SEK,SEK,1,2,7,4H,1440,0.49,0.622716442,0.503574265,590
P,HOK,HOK,SEK,1,1,7,5A,1440,1.042,1.324225576,1.2050834,590
AB,HOK,HOK,SEK,1,1,7,5B,1440,0.45,0.571882446,0.45274027,590
P,SEK,HOK,SEK,1,1,7,5C,1440,1.141,1.450039714,1.330897538,590
AB,SEK,HOK,SEK,1,1,7,5D,1440,1.529,1.943129468,1.823987292,590
P,SEK,SEK,SEK,1,1,7,5E,1440,0.441,0.560444798,0.441302621,590
AB,SEK,SEK,SEK,1,1,7,5F,1440,0.462,0.587132645,0.467990469,590
P,HOK,SEK,SEK,1,1,7,5G,1440,0.53,0.673550437,0.554408261,590
AB,HOK,SEK,SEK,1,1,7,5H,1440,0.444,0.564257347,0.445115171,590
P,HOK,HOK,HOK,1,5,7,6A,1440,0.568,0.721842732,0.602700556,590
AB,HOK,HOK,HOK,1,5,7,6B,1440,1.303,1.655917395,1.536775218,590
P,SEK,HOK,HOK,1,5,7,6C,1440,1.041,1.322954726,1.20381255,590
AB,SEK,HOK,HOK,1,5,7,6D,1440,0.988,1.255599682,1.136457506,590
P,SEK,SEK,HOK,1,5,7,6E,1440,1.515,1.925337569,1.806195393,590
AB,SEK,SEK,HOK,1,5,7,6F,1440,1.329,1.688959492,1.569817315,590
P,HOK,SEK,HOK,1,5,7,6G,1440,1.665,2.115965052,1.996822875,590
AB,HOK,SEK,HOK,1,5,7,6H,1440,0.72,0.915011914,0.795869738,590
P,HOK,HOK,HOK,1,4,7,7A,1440,1.076,1.367434472,1.248292295,590
AB,HOK,HOK,HOK,1,4,7,7B,1440,0.338,0.42954726,0.310405083,590
P,SEK,HOK,HOK,1,4,7,7C,1440,0.219,0.278316124,0.159173948,590
AB,SEK,HOK,HOK,1,4,7,7D,1440,0.281,0.357108817,0.23796664,590
P,SEK,SEK,HOK,1,4,7,7E,1440,0.265,0.336775218,0.217633042,590
AB,SEK,SEK,HOK,1,4,7,7F,1440,0.355,0.451151708,0.332009531,590
P,HOK,SEK,HOK,1,4,7,7G,1440,0.491,0.623987292,0.504845115,590
AB,HOK,SEK,HOK,1,4,7,7H,1440,1.09,1.38522637,1.266084194,590
P,HOK,HOK,HOK,1,3,7,8A,1440,0.53,0.673550437,0.554408261,590
AB,HOK,HOK,HOK,1,3,7,8B,1440,0.542,0.688800635,0.569658459,590
P,SEK,HOK,HOK,1,3,7,8C,1440,0.309,0.392692613,0.273550437,590
AB,SEK,HOK,HOK,1,3,7,8D,1440,1.169,1.485623511,1.366481334,590
P,SEK,SEK,HOK,1,3,7,8E,1440,0.97,1.232724384,1.113582208,590
AB,SEK,SEK,HOK,1,3,7,8F,1440,0.529,0.672279587,0.553137411,590
P,HOK,SEK,HOK,1,3,7,8G,1440,0.485,0.616362192,0.497220016,590
AB,HOK,SEK,HOK,1,3,7,8H,1440,0.541,0.687529786,0.568387609,590
P,HOK,HOK,HOK,1,2,7,9A,1440,0.397,0.504527403,0.385385226,590
AB,HOK,HOK,HOK,1,2,7,9B,1440,0.542,0.688800635,0.569658459,590
P,SEK,HOK,HOK,1,2,7,9C,1440,1.212,1.540270056,1.421127879,590
AB,SEK,HOK,HOK,1,2,7,9D,1440,0.368,0.467672756,0.34853058,590
P,SEK,SEK,HOK,1,2,7,9E,1440,0.558,0.709134234,0.589992057,590
AB,SEK,SEK,HOK,1,2,7,9F,1440,0.775,0.984908658,0.865766481,590
P,HOK,SEK,HOK,1,2,7,9G,1440,1.919,2.438760921,2.319618745,590
AB,HOK,SEK,HOK,1,2,7,9H,1440,0.553,0.702779984,0.583637808,590
P,HOK,HOK,HOK,1,1,7,10A,1440,0.745,0.946783161,0.827640985,590
AB,HOK,HOK,HOK,1,1,7,10B,1440,0.735,0.934074662,0.814932486,590
