treatment,tree_id,deploy,metabolite,site_num,tree_num,decomp_day,well_id,time,od_raw,od_corrected_b,od_corrected_b_n,nm
P,HOK,SEK,HOK,1,1,11,10G,120,1.675,4.371941272,3.974551387,590
AB,HOK,SEK,HOK,1,1,11,10H,120,0.497,1.297226754,0.899836868,590
P,HOK,HOK,SEK,2,5,11,1A,960,0.71,2.893530311,2.178298523,590
AB,HOK,HOK,SEK,2,5,11,1B,960,0.885,3.606724401,2.891492613,590
P,SEK,HOK,SEK,2,5,11,1C,960,0.501,2.041772797,1.326541009,590
AB,SEK,HOK,SEK,2,5,11,1D,960,0.3,1.222618441,0.507386653,590
P,SEK,SEK,SEK,2,5,11,1E,960,0.532,2.168110036,1.452878248,590
AB,SEK,SEK,SEK,2,5,11,1F,960,0.318,1.295975548,0.58074376,590
P,HOK,SEK,SEK,2,5,11,1G,960,1.345,5.481406011,4.766174223,590
AB,HOK,SEK,SEK,2,5,11,1H,960,0.389,1.585328579,0.870096791,590
P,HOK,HOK,SEK,2,4,11,2A,960,0.478,1.948038716,1.232806928,590
AB,HOK,HOK,SEK,2,4,11,2B,960,0.367,1.495669893,0.780438105,590
P,SEK,HOK,SEK,2,4,11,2C,960,0.472,1.923586347,1.208354559,590
AB,SEK,HOK,SEK,2,4,11,2D,960,0.266,1.084055018,0.36882323,590
P,SEK,SEK,SEK,2,4,11,2E,960,0.308,1.2552216,0.539989812,590
AB,SEK,SEK,SEK,2,4,11,2F,960,0.254,1.03515028,0.319918492,590
P,HOK,SEK,SEK,2,4,11,2G,960,1.074,4.376974019,3.661742231,590
AB,HOK,SEK,SEK,2,4,11,2H,960,0.416,1.695364238,0.98013245,590
P,HOK,HOK,SEK,2,3,11,3A,960,1.425,5.807437596,5.092205807,590
AB,HOK,HOK,SEK,2,3,11,3B,960,0.596,2.428935303,1.713703515,590
P,SEK,HOK,SEK,2,3,11,3C,960,0.98,3.993886908,3.27865512,590
AB,SEK,HOK,SEK,2,3,11,3D,960,0.343,1.397860418,0.68262863,590
P,SEK,SEK,SEK,2,3,11,3E,960,1.453,5.92154865,5.206316862,590
AB,SEK,SEK,SEK,2,3,11,3F,960,0.534,2.176260825,1.461029037,590
P,HOK,SEK,SEK,2,3,11,3G,960,0.728,2.966887417,2.251655629,590
AB,HOK,SEK,SEK,2,3,11,3H,960,0.333,1.35710647,0.641874682,590
P,HOK,HOK,SEK,2,2,11,4A,960,1.381,5.628120224,4.912888436,590
AB,HOK,HOK,SEK,2,2,11,4B,960,1.472,5.998981151,5.283749363,590
P,SEK,HOK,SEK,2,2,11,4C,960,0.355,1.446765155,0.731533367,590
AB,SEK,HOK,SEK,2,2,11,4D,960,0.286,1.165562914,0.450331126,590
P,SEK,SEK,SEK,2,2,11,4E,960,0.609,2.481915436,1.766683647,590
AB,SEK,SEK,SEK,2,2,11,4F,960,0.967,3.940906775,3.225674987,590
P,HOK,SEK,SEK,2,2,11,4G,960,0.638,2.600101885,1.884870097,590
AB,HOK,SEK,SEK,2,2,11,4H,960,0.444,1.809475293,1.094243505,590
P,HOK,HOK,SEK,2,1,11,5A,960,0.474,1.931737137,1.216505349,590
AB,HOK,HOK,SEK,2,1,11,5B,960,1.15,4.686704024,3.971472236,590
P,SEK,HOK,SEK,2,1,11,5C,960,0.422,1.719816607,1.004584819,590
AB,SEK,HOK,SEK,2,1,11,5D,960,0.372,1.516046867,0.800815079,590
P,SEK,SEK,SEK,2,1,11,5E,960,0.558,2.274070301,1.558838512,590
AB,SEK,SEK,SEK,2,1,11,5F,960,0.691,2.816097809,2.100866021,590
P,HOK,SEK,SEK,2,1,11,5G,960,0.603,2.457463067,1.742231279,590
AB,HOK,SEK,SEK,2,1,11,5H,960,0.374,1.524197657,0.808965869,590
P,HOK,HOK,HOK,2,5,11,6A,960,0.346,1.410086602,0.694854814,590
AB,HOK,HOK,HOK,2,5,11,6B,960,0.296,1.206316862,0.491085074,590
P,SEK,HOK,HOK,2,5,11,6C,960,0.299,1.218543046,0.503311258,590
AB,SEK,HOK,HOK,2,5,11,6D,960,0.314,1.279673968,0.56444218,590
P,SEK,SEK,HOK,2,5,11,6E,960,0.41,1.67091187,0.955680082,590
AB,SEK,SEK,HOK,2,5,11,6F,960,0.472,1.923586347,1.208354559,590
P,HOK,SEK,HOK,2,5,11,6G,960,0.245,0.998471727,0.283239939,590
AB,HOK,SEK,HOK,2,5,11,6H,960,0.386,1.573102394,0.857870606,590
P,HOK,HOK,HOK,2,4,11,7A,960,0.381,1.55272542,0.837493632,590
AB,HOK,HOK,HOK,2,4,11,7B,960,0.375,1.528273051,0.813041263,590
P,SEK,HOK,HOK,2,4,11,7C,960,0.61,2.48599083,1.770759042,590
AB,SEK,HOK,HOK,2,4,11,7D,960,0.559,2.278145695,1.562913907,590
P,SEK,SEK,HOK,2,4,11,7E,960,0.347,1.414161997,0.698930209,590
AB,SEK,SEK,HOK,2,4,11,7F,960,0.497,2.025471218,1.310239429,590
P,HOK,SEK,HOK,2,4,11,7G,960,0.389,1.585328579,0.870096791,590
AB,HOK,SEK,HOK,2,4,11,7H,960,0.653,2.661232807,1.946001019,590
P,HOK,HOK,HOK,2,3,11,8A,960,0.705,2.873153337,2.157921549,590
AB,HOK,HOK,HOK,2,3,11,8B,960,1.654,6.740703006,6.025471218,590
P,SEK,HOK,HOK,2,3,11,8C,960,0.597,2.433010698,1.71777891,590
AB,SEK,HOK,HOK,2,3,11,8D,960,0.45,1.833927662,1.118695874,590
P,SEK,SEK,HOK,2,3,11,8E,960,1.766,7.197147224,6.481915436,590
AB,SEK,SEK,HOK,2,3,11,8F,960,0.611,2.490066225,1.774834437,590
P,HOK,SEK,HOK,2,3,11,8G,960,1.14,4.645950076,3.930718288,590
AB,HOK,SEK,HOK,2,3,11,8H,960,1.188,4.841569027,4.126337239,590
P,HOK,HOK,HOK,2,2,11,9A,960,1.925,7.845134997,7.129903209,590
AB,HOK,HOK,HOK,2,2,11,9B,960,0.354,1.442689761,0.727457973,590
P,SEK,HOK,HOK,2,2,11,9C,960,0.952,3.879775853,3.164544065,590
AB,SEK,HOK,HOK,2,2,11,9D,960,0.302,1.230769231,0.515537443,590
P,SEK,SEK,HOK,2,2,11,9E,960,1.383,5.636271014,4.921039226,590
AB,SEK,SEK,HOK,2,2,11,9F,960,1.778,7.246051961,6.530820173,590
P,HOK,SEK,HOK,2,2,11,9G,960,2.006,8.175241977,7.460010188,590
AB,HOK,SEK,HOK,2,2,11,9H,960,1.376,5.60774325,4.892511462,590
P,HOK,HOK,HOK,2,1,11,10A,960,2.082,8.484971982,7.769740194,590
AB,HOK,HOK,HOK,2,1,11,10B,960,1.334,5.436576668,4.72134488,590
P,SEK,HOK,HOK,2,1,11,10C,960,1.166,4.751910341,4.036678553,590
AB,SEK,HOK,HOK,2,1,11,10D,960,0.817,3.329597555,2.614365767,590
P,SEK,SEK,HOK,2,1,11,10E,960,0.799,3.256240448,2.54100866,590
AB,SEK,SEK,HOK,2,1,11,10F,960,1.953,7.959246052,7.244014264,590
P,HOK,SEK,HOK,2,1,11,10G,960,2.413,9.833927662,9.118695874,590
AB,HOK,SEK,HOK,2,1,11,10H,960,2.079,8.472745797,7.757514009,590
P,HOK,HOK,SEK,1,5,11,1A,960,2.081,8.480896587,7.765664799,590
AB,HOK,HOK,SEK,1,5,11,1B,960,1.881,7.665817626,6.950585838,590
P,SEK,HOK,SEK,1,5,11,1C,960,0.677,2.759042282,2.043810494,590
AB,SEK,HOK,SEK,1,5,11,1D,960,0.99,4.034640856,3.319409068,590
P,SEK,SEK,SEK,1,5,11,1E,960,1.522,6.202750891,5.487519103,590
AB,SEK,SEK,SEK,1,5,11,1F,960,0.932,3.798267957,3.083036169,590
P,HOK,SEK,SEK,1,5,11,1G,960,1.163,4.739684157,4.024452369,590
AB,HOK,SEK,SEK,1,5,11,1H,960,1.147,4.67447784,3.959246052,590
P,HOK,HOK,SEK,1,4,11,2A,960,1.395,5.685175751,4.969943963,590
AB,HOK,HOK,SEK,1,4,11,2B,960,1.088,4.434029547,3.718797759,590
P,SEK,HOK,SEK,1,4,11,2C,960,1.834,7.47427407,6.759042282,590
AB,SEK,HOK,SEK,1,4,11,2D,960,2.043,8.326031584,7.610799796,590
P,SEK,SEK,SEK,1,4,11,2E,960,1.302,5.306164035,4.590932247,590
AB,SEK,SEK,SEK,1,4,11,2F,960,0.936,3.814569536,3.099337748,590
P,HOK,SEK,SEK,1,4,11,2G,960,1.696,6.911869587,6.196637799,590
AB,HOK,SEK,SEK,1,4,11,2H,960,1.432,5.835965359,5.120733571,590
P,HOK,HOK,SEK,1,3,11,3A,960,0.713,2.905756495,2.190524707,590
AB,HOK,HOK,SEK,1,3,11,3B,960,0.361,1.471217524,0.755985736,590
P,SEK,HOK,SEK,1,3,11,3C,960,1.207,4.919001528,4.20376974,590
AB,SEK,HOK,SEK,1,3,11,3D,960,1.023,4.169128884,3.453897096,590
P,SEK,SEK,SEK,1,3,11,3E,960,1.316,5.363219562,4.647987774,590
AB,SEK,SEK,SEK,1,3,11,3F,960,1.836,7.48242486,6.767193072,590
P,HOK,SEK,SEK,1,3,11,3G,960,0.958,3.904228222,3.188996434,590
AB,HOK,SEK,SEK,1,3,11,3H,960,1.715,6.989302089,6.274070301,590
P,HOK,HOK,SEK,1,2,11,4A,960,0.4,1.630157922,0.914926134,590
AB,HOK,HOK,SEK,1,2,11,4B,960,0.46,1.87468161,1.159449822,590
P,SEK,HOK,SEK,1,2,11,4C,960,0.386,1.573102394,0.857870606,590
AB,SEK,HOK,SEK,1,2,11,4D,960,0.398,1.622007132,0.906775344,590
P,SEK,SEK,SEK,1,2,11,4E,960,0.388,1.581253184,0.866021396,590
AB,SEK,SEK,SEK,1,2,11,4F,960,1.45,5.909322466,5.194090678,590
P,HOK,SEK,SEK,1,2,11,4G,960,2.312,9.422312787,8.707080998,590
AB,HOK,SEK,SEK,1,2,11,4H,960,0.405,1.650534896,0.935303108,590
P,HOK,HOK,SEK,1,1,11,5A,960,1.08,4.401426388,3.6861946,590
AB,HOK,HOK,SEK,1,1,11,5B,960,1.366,5.566989302,4.851757514,590
P,SEK,HOK,SEK,1,1,11,5C,960,1.796,7.319409068,6.60417728,590
AB,SEK,HOK,SEK,1,1,11,5D,960,0.324,1.320427916,0.605196128,590
P,SEK,SEK,SEK,1,1,11,5E,960,1.766,7.197147224,6.481915436,590
AB,SEK,SEK,SEK,1,1,11,5F,960,0.829,3.378502292,2.663270504,590
P,HOK,SEK,SEK,1,1,11,5G,960,0.923,3.761589404,3.046357616,590
AB,HOK,SEK,SEK,1,1,11,5H,960,0.311,1.267447784,0.552215996,590
P,HOK,HOK,HOK,1,5,11,6A,960,2.112,8.607233826,7.892002038,590
AB,HOK,HOK,HOK,1,5,11,6B,960,1.714,6.985226694,6.269994906,590
P,SEK,HOK,HOK,1,5,11,6C,960,0.599,2.441161488,1.725929699,590
AB,SEK,HOK,HOK,1,5,11,6D,960,1.656,6.748853795,6.033622007,590
P,SEK,SEK,HOK,1,5,11,6E,960,0.955,3.892002038,3.17677025,590
AB,SEK,SEK,HOK,1,5,11,6F,960,0.638,2.600101885,1.884870097,590
P,HOK,SEK,HOK,1,5,11,6G,960,1.987,8.097809475,7.382577687,590
AB,HOK,SEK,HOK,1,5,11,6H,960,1.885,7.682119205,6.966887417,590
P,HOK,HOK,HOK,1,4,11,7A,960,0.45,1.833927662,1.118695874,590
AB,HOK,HOK,HOK,1,4,11,7B,960,0.439,1.789098319,1.073866531,590
P,SEK,HOK,HOK,1,4,11,7C,960,0.196,0.798777382,0.083545593,590
AB,SEK,HOK,HOK,1,4,11,7D,960,0.319,1.300050942,0.584819154,590
P,SEK,SEK,HOK,1,4,11,7E,960,0.262,1.067753439,0.352521651,590
AB,SEK,SEK,HOK,1,4,11,7F,960,0.408,1.66276108,0.947529292,590
P,HOK,SEK,HOK,1,4,11,7G,960,0.443,1.805399898,1.09016811,590
AB,HOK,SEK,HOK,1,4,11,7H,960,0.473,1.927661742,1.212429954,590
P,HOK,HOK,HOK,1,3,11,8A,960,1.393,5.677024962,4.961793174,590
AB,HOK,HOK,HOK,1,3,11,8B,960,0.461,1.878757005,1.163525217,590
P,SEK,HOK,HOK,1,3,11,8C,960,0.703,2.865002547,2.149770759,590
AB,SEK,HOK,HOK,1,3,11,8D,960,0.298,1.214467652,0.499235864,590
P,SEK,SEK,HOK,1,3,11,8E,960,1.175,4.788588895,4.073357106,590
AB,SEK,SEK,HOK,1,3,11,8F,960,1.604,6.536933265,5.821701477,590
P,HOK,SEK,HOK,1,3,11,8G,960,0.32,1.304126337,0.588894549,590
AB,HOK,SEK,HOK,1,3,11,8H,960,1.658,6.757004585,6.041772797,590
P,HOK,HOK,HOK,1,2,11,9A,960,1.541,6.280183393,5.564951605,590
AB,HOK,HOK,HOK,1,2,11,9B,960,1.185,4.829342843,4.114111055,590
P,SEK,HOK,HOK,1,2,11,9C,960,0.895,3.647478349,2.932246561,590
AB,SEK,HOK,HOK,1,2,11,9D,960,0.341,1.389709628,0.67447784,590
P,SEK,SEK,HOK,1,2,11,9E,960,0.51,2.07845135,1.363219562,590
AB,SEK,SEK,HOK,1,2,11,9F,960,1.74,7.091186959,6.375955171,590
P,HOK,SEK,HOK,1,2,11,9G,960,0.975,3.973509934,3.258278146,590
AB,HOK,SEK,HOK,1,2,11,9H,960,0.386,1.573102394,0.857870606,590
P,HOK,HOK,HOK,1,1,11,10A,960,2.249,9.165562914,8.450331126,590
AB,HOK,HOK,HOK,1,1,11,10B,960,1.669,6.801833928,6.08660214,590
P,SEK,HOK,HOK,1,1,11,10C,960,1.647,6.712175242,5.996943454,590
AB,SEK,HOK,HOK,1,1,11,10D,960,1.12,4.56444218,3.849210392,590
P,SEK,SEK,HOK,1,1,11,10E,960,1.02,4.1569027,3.441670912,590
AB,SEK,SEK,HOK,1,1,11,10F,960,1.526,6.219052471,5.503820683,590
P,HOK,SEK,HOK,1,1,11,10G,960,1.254,5.110545084,4.395313296,590
AB,HOK,SEK,HOK,1,1,11,10H,960,0.326,1.328578706,0.613346918,590
P,HOK,HOK,SEK,2,5,11,1A,1440,0.662,2.42601924,1.766376546,590
AB,HOK,HOK,SEK,2,5,11,1B,1440,0.794,2.909757215,2.250114521,590
P,SEK,HOK,SEK,2,5,11,1C,1440,0.515,1.88731104,1.227668346,590
AB,SEK,HOK,SEK,2,5,11,1D,1440,0.327,1.198350893,0.5387082,590
P,SEK,SEK,SEK,2,5,11,1E,1440,0.587,2.151168117,1.491525424,590
AB,SEK,SEK,SEK,2,5,11,1F,1440,0.328,1.202015575,0.542372881,590
P,HOK,SEK,SEK,2,5,11,1G,1440,0.783,2.869445717,2.209803023,590
AB,HOK,SEK,SEK,2,5,11,1H,1440,0.414,1.517178195,0.857535502,590
P,HOK,HOK,SEK,2,4,11,2A,1440,0.489,1.792029317,1.132386624,590
AB,HOK,HOK,SEK,2,4,11,2B,1440,0.375,1.374255612,0.714612918,590
P,SEK,HOK,SEK,2,4,11,2C,1440,0.488,1.788364636,1.128721942,590
AB,SEK,HOK,SEK,2,4,11,2D,1440,0.281,1.029775538,0.370132845,590
P,SEK,SEK,SEK,2,4,11,2E,1440,0.329,1.205680257,0.546037563,590
AB,SEK,SEK,SEK,2,4,11,2F,1440,0.243,0.890517636,0.230874943,590
P,HOK,SEK,SEK,2,4,11,2G,1440,1.208,4.42693541,3.767292716,590
AB,HOK,SEK,SEK,2,4,11,2H,1440,0.44,1.612459918,0.952817224,590
P,HOK,HOK,SEK,2,3,11,3A,1440,0.918,3.364177737,2.704535044,590
AB,HOK,HOK,SEK,2,3,11,3B,1440,0.564,2.06688044,1.407237746,590
P,SEK,HOK,SEK,2,3,11,3C,1440,1.032,3.781951443,3.122308749,590
AB,SEK,HOK,SEK,2,3,11,3D,1440,0.394,1.443884563,0.784241869,590
P,SEK,SEK,SEK,2,3,11,3E,1440,0.857,3.140632158,2.480989464,590
AB,SEK,SEK,SEK,2,3,11,3F,1440,0.507,1.857993587,1.198350893,590
P,HOK,SEK,SEK,2,3,11,3G,1440,0.748,2.74118186,2.081539166,590
AB,HOK,SEK,SEK,2,3,11,3H,1440,0.354,1.297297297,0.637654604,590
P,HOK,HOK,SEK,2,2,11,4A,1440,1.007,3.690334402,3.030691709,590
AB,HOK,HOK,SEK,2,2,11,4B,1440,0.892,3.268896015,2.609253321,590
P,SEK,HOK,SEK,2,2,11,4C,1440,0.377,1.381584975,0.721942281,590
AB,SEK,HOK,SEK,2,2,11,4D,1440,0.297,1.088410444,0.428767751,590
P,SEK,SEK,SEK,2,2,11,4E,1440,0.453,1.660100779,1.000458085,590
AB,SEK,SEK,SEK,2,2,11,4F,1440,1.057,3.873568484,3.21392579,590
P,HOK,SEK,SEK,2,2,11,4G,1440,0.65,2.38204306,1.722400366,590
AB,HOK,SEK,SEK,2,2,11,4H,1440,0.465,1.704076958,1.044434265,590
P,HOK,HOK,SEK,2,1,11,5A,1440,0.438,1.605130554,0.945487861,590
AB,HOK,HOK,SEK,2,1,11,5B,1440,1.163,4.262024737,3.602382043,590
P,SEK,HOK,SEK,2,1,11,5C,1440,0.441,1.616124599,0.956481906,590
AB,SEK,HOK,SEK,2,1,11,5D,1440,0.384,1.407237746,0.747595053,590
P,SEK,SEK,SEK,2,1,11,5E,1440,0.564,2.06688044,1.407237746,590
AB,SEK,SEK,SEK,2,1,11,5F,1440,0.62,2.272102611,1.612459918,590
P,HOK,SEK,SEK,2,1,11,5G,1440,0.475,1.740723775,1.081081081,590
AB,HOK,SEK,SEK,2,1,11,5H,1440,0.399,1.462207971,0.802565277,590
P,HOK,HOK,HOK,2,5,11,6A,1440,0.355,1.300961979,0.641319285,590
AB,HOK,HOK,HOK,2,5,11,6B,1440,0.311,1.139715987,0.480073294,590
P,SEK,HOK,HOK,2,5,11,6C,1440,0.312,1.143380669,0.483737975,590
AB,SEK,HOK,HOK,2,5,11,6D,1440,0.327,1.198350893,0.5387082,590
P,SEK,SEK,HOK,2,5,11,6E,1440,0.426,1.561154375,0.901511681,590
AB,SEK,SEK,HOK,2,5,11,6F,1440,0.455,1.667430142,1.007787448,590
P,HOK,SEK,HOK,2,5,11,6G,1440,0.243,0.890517636,0.230874943,590
AB,HOK,SEK,HOK,2,5,11,6H,1440,0.387,1.418231791,0.758589098,590
P,HOK,HOK,HOK,2,4,11,7A,1440,0.38,1.39257902,0.732936326,590
AB,HOK,HOK,HOK,2,4,11,7B,1440,0.373,1.366926248,0.707283555,590
P,SEK,HOK,HOK,2,4,11,7C,1440,0.577,2.114521301,1.454878607,590
AB,SEK,HOK,HOK,2,4,11,7D,1440,0.541,1.982592762,1.322950069,590
P,SEK,SEK,HOK,2,4,11,7E,1440,0.337,1.23499771,0.575355016,590
AB,SEK,SEK,HOK,2,4,11,7F,1440,0.522,1.912963811,1.253321118,590
P,HOK,SEK,HOK,2,4,11,7G,1440,0.337,1.23499771,0.575355016,590
AB,HOK,SEK,HOK,2,4,11,7H,1440,0.482,1.766376546,1.106733852,590
P,HOK,HOK,HOK,2,3,11,8A,1440,0.749,2.744846541,2.085203848,590
AB,HOK,HOK,HOK,2,3,11,8B,1440,1.769,6.482821805,5.823179111,590
P,SEK,HOK,HOK,2,3,11,8C,1440,0.57,2.08886853,1.429225836,590
AB,SEK,HOK,HOK,2,3,11,8D,1440,0.496,1.817682089,1.158039395,590
P,SEK,SEK,HOK,2,3,11,8E,1440,1.719,6.299587723,5.63994503,590
AB,SEK,SEK,HOK,2,3,11,8F,1440,0.609,2.231791113,1.57214842,590
P,HOK,SEK,HOK,2,3,11,8G,1440,1.112,4.075125973,3.41548328,590
AB,HOK,SEK,HOK,2,3,11,8H,1440,1.054,3.862574439,3.202931745,590
P,HOK,HOK,HOK,2,2,11,9A,1440,0.59,2.162162162,1.502519469,590
AB,HOK,HOK,HOK,2,2,11,9B,1440,0.377,1.381584975,0.721942281,590
P,SEK,HOK,HOK,2,2,11,9C,1440,1.095,4.012826386,3.353183692,590
AB,SEK,HOK,HOK,2,2,11,9D,1440,0.325,1.19102153,0.531378837,590
P,SEK,SEK,HOK,2,2,11,9E,1440,0.923,3.382501145,2.722858452,590
AB,SEK,SEK,HOK,2,2,11,9F,1440,1.815,6.65139716,5.991754466,590
P,HOK,SEK,HOK,2,2,11,9G,1440,2.075,7.604214384,6.94457169,590
AB,HOK,SEK,HOK,2,2,11,9H,1440,1.299,4.760421438,4.100778745,590
P,HOK,HOK,HOK,2,1,11,10A,1440,2.192,8.032982135,7.373339441,590
AB,HOK,HOK,HOK,2,1,11,10B,1440,1.638,6.002748511,5.343105818,590
P,SEK,HOK,HOK,2,1,11,10C,1440,1.567,5.742556115,5.082913422,590
AB,SEK,HOK,HOK,2,1,11,10D,1440,0.672,2.462666056,1.803023362,590
P,SEK,SEK,HOK,2,1,11,10E,1440,0.813,2.979386166,2.319743472,590
AB,SEK,SEK,HOK,2,1,11,10F,1440,2.102,7.703160788,7.043518094,590
P,HOK,SEK,HOK,2,1,11,10G,1440,2.429,8.901511681,8.241868988,590
AB,HOK,SEK,HOK,2,1,11,10H,1440,1.75,6.413192854,5.75355016,590
P,HOK,HOK,SEK,1,5,11,1A,1440,1.842,6.750343564,6.09070087,590
AB,HOK,HOK,SEK,1,5,11,1B,1440,1.214,4.4489235,3.789280806,590
P,SEK,HOK,SEK,1,5,11,1C,1440,1.007,3.690334402,3.030691709,590
AB,SEK,HOK,SEK,1,5,11,1D,1440,1.161,4.254695373,3.59505268,590
P,SEK,SEK,SEK,1,5,11,1E,1440,0.807,2.957398076,2.297755383,590
AB,SEK,SEK,SEK,1,5,11,1F,1440,0.673,2.466330738,1.806688044,590
P,HOK,SEK,SEK,1,5,11,1G,1440,0.679,2.488318827,1.828676134,590
AB,HOK,SEK,SEK,1,5,11,1H,1440,1.415,5.185524508,4.525881814,590
P,HOK,HOK,SEK,1,4,11,2A,1440,1.442,5.284470912,4.624828218,590
AB,HOK,HOK,SEK,1,4,11,2B,1440,0.779,2.85478699,2.195144297,590
P,SEK,HOK,SEK,1,4,11,2C,1440,1.117,4.093449382,3.433806688,590
AB,SEK,HOK,SEK,1,4,11,2D,1440,1.284,4.705451214,4.04580852,590
P,SEK,SEK,SEK,1,4,11,2E,1440,0.755,2.766834631,2.107191938,590
AB,SEK,SEK,SEK,1,4,11,2F,1440,0.691,2.532295007,1.872652313,590
P,HOK,SEK,SEK,1,4,11,2G,1440,1.353,4.958314246,4.298671553,590
AB,HOK,SEK,SEK,1,4,11,2H,1440,1.143,4.188731104,3.52908841,590
P,HOK,HOK,SEK,1,3,11,3A,1440,0.847,3.103985341,2.444342648,590
AB,HOK,HOK,SEK,1,3,11,3B,1440,0.401,1.469537334,0.80989464,590
P,SEK,HOK,SEK,1,3,11,3C,1440,1.122,4.11177279,3.452130096,590
AB,SEK,HOK,SEK,1,3,11,3D,1440,1.252,4.588181402,3.928538708,590
P,SEK,SEK,SEK,1,3,11,3E,1440,0.89,3.261566651,2.601923958,590
AB,SEK,SEK,SEK,1,3,11,3F,1440,1.644,6.024736601,5.365093907,590
P,HOK,SEK,SEK,1,3,11,3G,1440,1.103,4.042143839,3.382501145,590
AB,HOK,SEK,SEK,1,3,11,3H,1440,1.606,5.885478699,5.225836005,590
P,HOK,HOK,SEK,1,2,11,4A,1440,0.444,1.627118644,0.967475951,590
AB,HOK,HOK,SEK,1,2,11,4B,1440,0.43,1.575813101,0.916170408,590
P,SEK,HOK,SEK,1,2,11,4C,1440,0.381,1.396243701,0.736601008,590
AB,SEK,HOK,SEK,1,2,11,4D,1440,0.435,1.594136509,0.934493816,590
P,SEK,SEK,SEK,1,2,11,4E,1440,0.409,1.498854787,0.839212093,590
AB,SEK,SEK,SEK,1,2,11,4F,1440,0.481,1.762711864,1.103069171,590
P,HOK,SEK,SEK,1,2,11,4G,1440,2.032,7.446633074,6.78699038,590
AB,HOK,SEK,SEK,1,2,11,4H,1440,0.409,1.498854787,0.839212093,590
P,HOK,HOK,SEK,1,1,11,5A,1440,1.123,4.115437471,3.455794778,590
AB,HOK,HOK,SEK,1,1,11,5B,1440,1.268,4.646816308,3.987173614,590
P,SEK,HOK,SEK,1,1,11,5C,1440,1.875,6.871278058,6.211635364,590
AB,SEK,HOK,SEK,1,1,11,5D,1440,0.322,1.180027485,0.520384792,590
P,SEK,SEK,SEK,1,1,11,5E,1440,1.316,4.822721026,4.163078333,590
AB,SEK,SEK,SEK,1,1,11,5F,1440,0.559,2.048557032,1.388914338,590
P,HOK,SEK,SEK,1,1,11,5G,1440,0.999,3.661016949,3.001374256,590
AB,HOK,SEK,SEK,1,1,11,5H,1440,0.35,1.282638571,0.622995877,590
P,HOK,HOK,HOK,1,5,11,6A,1440,2.117,7.758131012,7.098488319,590
AB,HOK,HOK,HOK,1,5,11,6B,1440,1.37,5.020613834,4.360971141,590
P,SEK,HOK,HOK,1,5,11,6C,1440,0.53,1.942281264,1.282638571,590
AB,SEK,HOK,HOK,1,5,11,6D,1440,1.51,5.533669262,4.874026569,590
P,SEK,SEK,HOK,1,5,11,6E,1440,0.524,1.920293175,1.260650481,590
AB,SEK,SEK,HOK,1,5,11,6F,1440,0.766,2.807146129,2.147503436,590
P,HOK,SEK,HOK,1,5,11,6G,1440,2.183,8,7.340357306,590
AB,HOK,SEK,HOK,1,5,11,6H,1440,1.243,4.555199267,3.895556574,590
P,HOK,HOK,HOK,1,4,11,7A,1440,0.519,1.901969766,1.242327073,590
AB,HOK,HOK,HOK,1,4,11,7B,1440,0.454,1.66376546,1.004122767,590
P,SEK,HOK,HOK,1,4,11,7C,1440,0.222,0.813559322,0.153916629,590
AB,SEK,HOK,HOK,1,4,11,7D,1440,0.256,0.938158498,0.278515804,590
P,SEK,SEK,HOK,1,4,11,7E,1440,0.292,1.070087036,0.410444343,590
AB,SEK,SEK,HOK,1,4,11,7F,1440,0.403,1.476866697,0.817224004,590
P,HOK,SEK,HOK,1,4,11,7G,1440,0.384,1.407237746,0.747595053,590
AB,HOK,SEK,HOK,1,4,11,7H,1440,0.613,2.24644984,1.586807146,590
P,HOK,HOK,HOK,1,3,11,8A,1440,0.834,3.05634448,2.396701787,590
AB,HOK,HOK,HOK,1,3,11,8B,1440,0.398,1.458543289,0.798900596,590
P,SEK,HOK,HOK,1,3,11,8C,1440,0.545,1.997251489,1.337608795,590
AB,SEK,HOK,HOK,1,3,11,8D,1440,0.332,1.216674301,0.557031608,590
P,SEK,SEK,HOK,1,3,11,8E,1440,1.21,4.434264773,3.77462208,590
AB,SEK,SEK,HOK,1,3,11,8F,1440,1.099,4.027485112,3.367842419,590
P,HOK,SEK,HOK,1,3,11,8G,1440,0.328,1.202015575,0.542372881,590
AB,HOK,SEK,HOK,1,3,11,8H,1440,1.81,6.633073752,5.973431058,590
P,HOK,HOK,HOK,1,2,11,9A,1440,0.797,2.92075126,2.261108566,590
AB,HOK,HOK,HOK,1,2,11,9B,1440,0.443,1.623453962,0.963811269,590
P,SEK,HOK,HOK,1,2,11,9C,1440,0.609,2.231791113,1.57214842,590
AB,SEK,HOK,HOK,1,2,11,9D,1440,0.371,1.359596885,0.699954192,590
P,SEK,SEK,HOK,1,2,11,9E,1440,0.446,1.634448007,0.974805314,590
AB,SEK,SEK,HOK,1,2,11,9F,1440,1.821,6.67338525,6.013742556,590
P,HOK,SEK,HOK,1,2,11,9G,1440,0.937,3.433806688,2.774163995,590
AB,HOK,SEK,HOK,1,2,11,9H,1440,0.33,1.209344938,0.549702245,590
P,HOK,HOK,HOK,1,1,11,10A,1440,2.284,8.370132845,7.710490151,590
AB,HOK,HOK,HOK,1,1,11,10B,1440,1.706,6.251946862,5.592304169,590
